t_env,loss,td_error,grad_norm,q_taken_mean,target_mean
2714,55.28913116455078,6.684129887850037,216.59485,0.15563381928772108,0.8140227754237288
3275,29.89697265625,4.323167500901876,122.091606,0.5156074204658189,0.906300941896645
3796,15.019766807556152,3.2343276775881056,67.02967,0.8271215497659692,0.8878385703469163
4305,12.252962112426758,3.0266590621611855,202.97173,0.5896494257092519,0.8783033011835923
4821,4.95397424697876,1.6362518738209666,37.062717,0.8678368105461732,0.8836375426697808
5369,4.530172824859619,1.5918642476045297,118.72658,0.9633712162456446,0.8901291648519164
5882,14.24672794342041,2.6754774068640828,178.02,1.1262814717521834,1.3283369439137556
6384,9.54305362701416,2.348619572769794,302.40866,1.399092213485177,1.2944932608007953
6903,12.87366008758545,3.212873559535485,414.83475,0.9896600002228959,1.3038686363231098
7426,12.284087181091309,3.1645271245425235,440.63818,0.9793204295921925,1.2890929984315092
8010,3.0764572620391846,1.1369052958637786,42.4117,1.332534821894572,1.3287137917536533
8566,19.700969696044922,3.574364781563949,597.14343,2.106453614035935,1.9609166706916539
9073,11.652061462402344,2.5797308074917673,491.45004,2.0854674064672523,1.9430788053421149
9581,6.749188423156738,1.6079157187277502,160.45554,1.9188964322267712,1.8941140641687433
10111,15.186771392822266,3.5111196884437526,681.1916,1.5846323199792374,1.9242724259154398
10642,4.500563144683838,1.3191027507795674,93.831024,1.9191709103553483,1.9052481997038766
11175,23.946212768554688,3.6244707259564293,280.6295,2.3481239483705276,2.4651910644704214
11699,9.828710556030273,1.8991016270305616,201.43306,2.596104361692364,2.585423836729075
12230,28.355525970458984,4.878689728764662,1352.2108,2.0381705507472567,2.516606070279985
12794,18.836204528808594,3.9076266580288124,999.8236,2.041157408424104,2.4184472175860856
13304,5.608290672302246,1.510812960277633,253.58871,2.5247542470455335,2.461096085331943
13839,23.467838287353516,4.49800684022694,1220.0563,2.104701226207906,2.5429252836749634
14346,26.29549789428711,4.248048316420665,1260.5667,2.7061586139298894,3.1127444649446496
14861,13.904372215270996,2.3643619667894487,606.1206,3.2931948075095057,3.1744982770912546
15407,33.762149810791016,5.266949110163679,1644.4362,2.5249719961594734,3.03935053950256
15907,8.961602210998535,1.7857393199429037,258.09308,3.23207713091354,3.189285532218597
16411,32.16674041748047,5.197376313985375,1685.7421,2.569460123400366,3.0740610717550276
16948,30.01131248474121,4.606860863234469,1572.077,2.6931430108532934,3.147307143525449
17475,12.404210090637207,2.159935612788632,563.7874,3.1702930728241565,3.067862178063943
17978,10.327920913696289,1.9376950631042502,455.2332,3.2566561587924117,3.17202492247355
18509,7.784393310546875,1.6676420980591624,278.99313,3.189952050566935,3.1428575918983177
19056,47.72477722167969,5.375346876132657,1831.9348,2.4998221728887278,3.030420045759333
19613,30.03623390197754,4.636426784039297,1733.3956,2.79096286285545,3.2500407286729858
20158,31.96504020690918,5.020176191201275,1839.5602,2.602291920446027,3.099270286731634
20663,9.282673835754395,1.9522734983992205,568.1088,3.0887182744060877,2.9888412328322196
21187,31.866291046142578,5.127849836692219,1897.3358,2.323042109709858,2.8277762322782722
21739,34.22745132446289,5.394535114513257,2052.6843,2.6593468663434905,3.1906212900672735
22247,28.333393096923828,4.6870134414200315,1691.7007,2.587576869364955,3.049438026754214
22764,8.278373718261719,1.9856600197412635,581.07104,3.2216238839285714,3.114313316052227
23312,28.29330825805664,4.860537856027631,1763.177,2.5536912731831944,3.0322882167865255
23817,26.766613006591797,4.732169403166728,1757.4801,2.488793293304896,2.956338962815282
24369,5.464818954467773,1.680951943277311,436.34183,2.8296945903361346,2.744154411764706
24891,24.793874740600586,4.446074396711276,1672.0513,2.4864175505410024,2.9270738420652997
25414,5.355960369110107,1.6739501490211415,418.2072,2.961938282138794,2.8835392372961697
25966,29.175168991088867,4.853854486851093,1816.4869,2.4979869547716627,2.979914068598751
26486,3.9341039657592773,1.4809237194232496,340.11267,2.982483449281867,2.909713027378815
27027,25.157133102416992,4.540780457384188,1684.9293,2.5236965208652373,2.976430596764931
27611,28.82781219482422,4.37650497645548,1599.633,2.2581533604452053,2.69513645119863
28130,5.811044216156006,1.773949903210633,556.0705,3.172288691624855,3.0597018525665765
28674,22.886802673339844,4.3260930432324285,1546.854,2.41585850513222,2.8450583355080026
29204,21.422773361206055,4.156362002212389,1434.3927,2.2553420907079644,2.668184181415929
29751,3.433245897293091,1.380385266869469,265.807,2.820682245575221,2.7619225663716813
30290,24.396337509155273,4.198603748553756,1475.7274,2.304268784487362,2.7221503426486295
30811,5.896323204040527,1.8171019037085843,438.24255,3.076578677993223,2.990175545933735
31344,23.123380661010742,3.9817892547231986,1396.7036,2.332919595782074,2.729620771089631
31865,3.8693485260009766,1.4081208492735557,311.93542,2.7677420048143055,2.6951569485041267
32390,4.153751373291016,1.4824082058934267,369.14435,2.7152609518958184,2.632670756555634
32950,23.016937255859375,3.9596811339537137,1349.6187,2.3114759327701515,2.7052814809926082
33497,21.9123592376709,3.9669392831983092,1324.5757,2.345316902958788,2.740585373370905
34067,22.178665161132812,3.953480788757345,1348.4834,2.444187208347736,2.8373314898029727
34616,4.914029598236084,1.5847557977519926,351.9059,2.6122317128860844,2.5422054031052808
35167,22.98057746887207,3.9284326390082502,1371.3638,2.4835617909934684,2.8755255779477484
35668,21.348371505737305,3.8236018290538163,1289.981,2.442825305575097,2.8240283151600423
36200,22.181713104248047,3.9333434587042326,1329.4026,2.4098930340947264,2.8012693672321127
36708,3.686842203140259,1.3786913518454038,312.36786,2.75459948545342,2.679890610492108
37249,4.047674179077148,1.4897539952629624,326.03976,3.062632358404888,2.982251589332893
37769,4.138271808624268,1.4575403804684521,400.0223,3.1503836256195195,3.063899876096073
38290,3.928166151046753,1.4404666862182829,383.93344,2.8550535497045533,2.758929929179701
38840,25.964828491210938,4.1605821563512055,1467.5,2.702760941435768,3.1174793091039943
39344,4.510792255401611,1.546268547905816,307.87692,2.997114800347222,2.926921657986111
39974,4.33186149597168,1.4083450748654105,353.01767,2.865234375,2.7924385409656796
40479,22.654348373413086,3.9250405389173606,1361.9154,2.661012321828956,3.0493981722453554
41086,24.142675399780273,3.920298185565961,1358.9365,2.4873926099348536,2.876299368892508
41599,3.8952252864837646,1.4040043994633837,339.17236,2.8334080387205387,2.7465980113636363
42187,20.6926212310791,3.768405760247137,1294.6117,2.4264626657625077,2.8016872927968657
42796,21.13269805908203,3.8556282775042807,1301.4244,2.5557298801369863,2.9396928510273974
43344,5.110208988189697,1.5492896812620733,465.61984,3.1948640232614296,3.1000382324533162
43876,22.66701316833496,3.9870131900306025,1366.3242,2.647884788920276,3.044870134965474
44456,6.753849983215332,1.7125765524450014,578.7198,3.307174592187968,3.2226518070936847
45007,26.420610427856445,4.347718762956053,1492.885,2.7601207504145937,3.193404332504146
45575,30.1901798248291,4.560506518530666,1766.0725,2.8425779968842244,3.2949991288127256
46101,3.612741708755493,1.2853860205604777,244.89906,2.8473252118644066,2.798057347842835
46678,12.074023246765137,1.8735965358052509,955.94366,3.334214831504702,3.2040693573667713
47240,20.6517276763916,3.7628210261531505,1362.0863,2.9822604198070546,3.356875800798915
