t_env,episode,epsilon,episode_reward
116925,1516,0.05,929
117438,1520,0.05,956
117949,1524,0.05,939
118517,1529,0.05,771
119063,1533,0.05,884
119651,1537,0.05,901
120190,1542,0.05,746
120735,1556,0.05,917
121266,1560,0.05,957
121818,1564,0.05,980
122376,1568,0.05,1033
123001,1573,0.05,1079
123512,1577,0.05,1064
124056,1581,0.05,946
124674,1586,0.05,1007
125220,1590,0.05,769
125736,1594,0.05,940
126262,1598,0.05,855
126893,1603,0.05,1079
127461,1607,0.05,837
128049,1611,0.05,812
128559,1615,0.05,984
129128,1619,0.05,929
129734,1624,0.05,879
130263,1628,0.05,885
130815,1632,0.05,828
131378,1636,0.05,761
131950,1641,0.05,922
132489,1645,0.05,1019
133071,1650,0.05,741
133611,1654,0.05,1053
134151,1658,0.05,994
134702,1662,0.05,909
135302,1666,0.05,983
135876,1670,0.05,1122
136450,1674,0.05,1083
136980,1678,0.05,1081
137570,1682,0.05,1082
138140,1686,0.05,1058
138666,1690,0.05,1122
139262,1694,0.05,1044
139816,1698,0.05,1075
140396,1702,0.05,1153
140953,1716,0.05,911
141490,1720,0.05,1118
142117,1724,0.05,1123
142663,1727,0.05,1038
143285,1731,0.05,994
143803,1735,0.05,991
144344,1738,0.05,1248
144872,1742,0.05,899
145483,1746,0.05,951
146053,1750,0.05,796
146635,1754,0.05,1016
147231,1758,0.05,1011
147828,1762,0.05,854
148396,1766,0.05,1026
148929,1769,0.05,1207
149468,1773,0.05,1147
150064,1777,0.05,1190
150679,1781,0.05,1107
151318,1785,0.05,871
151941,1789,0.05,865
152518,1793,0.05,1100
153103,1796,0.05,1306
153690,1800,0.05,1001
154233,1803,0.05,1193
154846,1807,0.05,1036
155497,1811,0.05,1367
156090,1815,0.05,1202
156725,1819,0.05,1173
157352,1823,0.05,1243
157892,1826,0.05,878
158479,1830,0.05,1010
159011,1833,0.05,1147
159637,1837,0.05,943
160154,1841,0.05,956
160669,1855,0.05,963
161284,1859,0.05,991
161979,1863,0.05,1096
162609,1867,0.05,1065
163204,1871,0.05,1123
163743,1875,0.05,1215
164360,1879,0.05,968
164946,1883,0.05,1189
165486,1887,0.05,1205
166117,1891,0.05,1212
166702,1895,0.05,1040
167297,1899,0.05,906
167811,1903,0.05,784
168408,1907,0.05,1060
169055,1912,0.05,951
169613,1916,0.05,914
170235,1921,0.05,1078
170825,1925,0.05,1230
171379,1929,0.05,1040
171926,1933,0.05,1074
172500,1937,0.05,980
173080,1941,0.05,1134
173687,1945,0.05,1100
174306,1949,0.05,1023
174823,1953,0.05,1034
175362,1957,0.05,1156
175885,1961,0.05,997
