t_env,episode,epsilon,episode_reward
50,1,1.0,17.36188890774947
550,21,0.9905,13.715376963991806
1050,31,0.981,4.505858774203518
1550,41,0.9715,1.619929597763416
2050,51,0.962,30.925079790223574
2550,61,0.9525,1.9543925204711554
3050,71,0.9430000000000001,19.51604534628055
3550,81,0.9335,22.780190993604112
4050,91,0.924,7.239970411751647
4550,101,0.9145,-1.4477309642665523
5050,111,0.905,6.957333948942547
5550,121,0.8955,6.967222101111729
6050,131,0.886,19.440233195705027
6550,141,0.8765000000000001,15.836334194420067
7050,151,0.867,1.97479301595335
7550,161,0.8575,13.533862313487385
8050,171,0.8480000000000001,1.5140896044258405
8550,181,0.8385,15.976652691417248
9050,191,0.829,4.89906671736867
9550,201,0.8195,5.0564206295552365
10050,211,0.81,-1.0062846552666587
10550,221,0.8005,9.044150921024881
11050,231,0.791,1.8062633381139475
11550,241,0.7815000000000001,10.858522774789822
12050,251,0.772,12.868086417982457
12550,261,0.7625000000000001,7.829371569627936
13050,271,0.753,20.017916302701646
13550,281,0.7435,-0.9367841170712065
14050,291,0.734,7.023089957729151
14550,301,0.7245,2.1178048879035534
15050,311,0.7150000000000001,-0.19040725564221558
15550,321,0.7055,4.072293323264105
16050,331,0.6960000000000001,10.55574036061643
16550,341,0.6865000000000001,3.880456538313892
17050,351,0.677,35.260305466683775
17550,361,0.6675,2.837925306178389
18050,371,0.658,8.334694568289098
18550,381,0.6485000000000001,20.52447733047609
19050,391,0.639,17.926157954459214
19550,401,0.6295000000000001,25.841319051716212
20050,411,0.6200000000000001,28.001036452205256
20550,431,0.6105,13.827641374073615
21050,441,0.601,-2.325451823935917
21550,451,0.5915,24.96032224660221
22050,461,0.5820000000000001,20.971509556017207
22550,471,0.5725,5.144440505068959
23050,481,0.5630000000000001,35.387786095924625
23550,491,0.5535000000000001,17.95477560073585
24050,501,0.544,18.85690623316766
24550,511,0.5345,27.69369409719249
25050,521,0.5250000000000001,21.25631946822584
25550,531,0.5155000000000001,36.48649131287422
26050,541,0.506,17.61949483391404
26550,551,0.49650000000000005,-4.340830338487604
27050,561,0.4870000000000001,-0.3798810601769132
27550,571,0.47750000000000004,16.15404543717431
28050,581,0.4680000000000001,23.605296925627478
28550,591,0.4585,-1.6217311344696879
29050,601,0.44900000000000007,2.474906010715283
29550,611,0.4395000000000001,25.08237017542919
30050,621,0.43000000000000005,28.87395541917209
30550,631,0.4205000000000001,-1.9830794344839235
31050,641,0.41100000000000003,0.6512224113233344
31550,651,0.4015000000000001,-6.6896538438906425
32050,661,0.3920000000000001,13.36256865269028
32550,671,0.38250000000000006,-4.614022708832124
33050,681,0.3730000000000001,18.52658781832045
33550,691,0.36350000000000005,18.964502385925986
34050,701,0.3540000000000001,29.712472635667513
34550,711,0.34450000000000003,1.1828589449180713
35050,721,0.3350000000000001,33.775235953819205
35550,731,0.3255000000000001,10.64767406387686
36050,741,0.31600000000000006,10.851742043616605
36550,751,0.3065000000000001,-10.774946747544766
37050,761,0.29700000000000004,52.23656977018521
37550,771,0.2875000000000001,35.61466698337019
38050,781,0.27800000000000014,32.140263977498165
38550,791,0.26850000000000007,23.4644413021284
39050,801,0.2590000000000001,13.029170123623153
39550,811,0.24950000000000006,0.813479489002557
40050,821,0.2400000000000001,26.52020199981719
40550,841,0.23050000000000015,10.046454848726562
41050,851,0.22100000000000009,26.22371773903003
41550,861,0.21150000000000013,12.625182416597472
42050,871,0.20200000000000007,16.53837621814561
42550,881,0.19250000000000012,9.65003573658394
43050,891,0.18300000000000005,-4.036509045565433
43550,901,0.1735000000000001,15.44340387750533
44050,911,0.16400000000000015,50.91803792639757
44550,921,0.15450000000000008,38.22678331168473
45050,931,0.14500000000000013,16.003515478665356
45550,941,0.13550000000000006,21.19275444598349
46050,951,0.1260000000000001,19.635455038395474
46550,961,0.11650000000000016,9.19404574292953
47050,971,0.1070000000000001,2.115733582311626
47550,981,0.09750000000000014,34.79558362069175
48050,991,0.08800000000000008,55.23040734069275
48550,1001,0.07850000000000013,24.556370777988178
49050,1011,0.06900000000000006,-0.4760198839161315
49550,1021,0.05950000000000011,30.662148043446617
50050,1031,0.050000000000000155,9.519768746215632
50550,1041,0.05,42.82418977250328
51050,1051,0.05,-2.089570486090532
51550,1061,0.05,-1.7753731661258187
52050,1071,0.05,2.5274277528095195
52550,1081,0.05,2.553939618488126
53050,1091,0.05,46.71829766615687
53550,1101,0.05,1.3816143693334089
54050,1111,0.05,49.36173130895444
54550,1121,0.05,67.427070677216
55050,1131,0.05,-0.8832892337095992
55550,1141,0.05,-1.4842181152022107
56050,1151,0.05,11.29439279466534
56550,1161,0.05,3.952244371632341
57050,1171,0.05,34.905057676675646
57550,1181,0.05,34.981493537567935
58050,1191,0.05,-6.7960598659124285
58550,1201,0.05,-0.9443455713683238
59050,1211,0.05,47.52899656638995
59550,1221,0.05,3.382836263717458
60050,1231,0.05,44.04290717750827
60550,1251,0.05,21.475894111887524
61050,1261,0.05,38.79445349681365
61550,1271,0.05,-8.04993620192339
62050,1281,0.05,69.3945013542598
62550,1291,0.05,54.193550516992886
63050,1301,0.05,-14.376980484443866
63550,1311,0.05,5.914970802668145
64050,1321,0.05,11.597281657599147
64550,1331,0.05,40.16218965930498
65050,1341,0.05,18.635652474175252
65550,1351,0.05,51.62792004569577
66050,1361,0.05,13.157001442506452
66550,1371,0.05,2.2008899964825552
67050,1381,0.05,-2.5260625318654677
