t_env,loss,td_error,grad_norm,q_taken_mean,target_mean
2346,0.6239726543426514,0.634802732234198,1.658188,-0.005603137675756444,0.0846094466998756
2862,0.23418676853179932,0.46524372021213634,0.43820995,0.12000599581579252,0.13625235855353918
3381,0.11682309210300446,0.2535669109746101,0.54993904,0.14070826357062677,0.13322563633083506
3913,0.08890269696712494,0.22305347188833463,0.5274864,0.1197398451518807,0.13427582197161575
4422,0.0753413662314415,0.20225415910993302,0.54251677,0.14456129389338263,0.13727372430733958
4952,0.2388017624616623,0.3970803483902834,1.4482375,0.20581648400935193,0.20184087239707243
5469,0.099428191781044,0.19909516925618673,0.79056746,0.1897693870855429,0.20559884674013962
5990,0.1048404723405838,0.22713607882861025,1.7220824,0.2220872023231847,0.2071916816573776
6491,0.06602960079908371,0.16030059914714795,0.5764163,0.20033066476739386,0.19711971512931104
7032,0.06429975479841232,0.1514499742798354,0.58328795,0.18695047752897456,0.19706580162929369
7580,0.26667749881744385,0.40141720918806045,3.0993006,0.22880228577350975,0.276741193441048
8086,0.1392778903245926,0.2509264916751811,2.771385,0.2456947383960086,0.2765060225975956
8623,0.10222512483596802,0.1824121516504329,1.7424288,0.2518730143305722,0.2726313917052096
9139,0.09600769728422165,0.18362674780532243,1.7981775,0.28295502305383285,0.2734860217828297
9639,0.07702183723449707,0.14910668263293492,1.4632574,0.24820392156017812,0.2635317957419454
10194,0.21217969059944153,0.3185327716395536,2.765469,0.279477397741063,0.31787267775843336
10709,0.21357282996177673,0.3336076622017914,5.850777,0.2706439418824186,0.3164393190170284
11233,0.12430917471647263,0.18497108846935514,2.2816918,0.3029332317165997,0.3247504844329036
11763,0.12379450350999832,0.2106714587324682,3.2726722,0.3383237885235066,0.3236698158514418
12279,0.10018186271190643,0.16462775488484868,1.826993,0.35133695160394984,0.34568156444908793
12822,0.45609810948371887,0.4341583006239936,8.296987,0.4016524314284893,0.38113473423789807
13329,0.2394675314426422,0.283989239262347,6.031382,0.3972370989869143,0.3807819607106245
13875,0.15696847438812256,0.22327754693111043,3.8935902,0.34469304340942974,0.37339978828334164
14381,0.17565688490867615,0.2609339073512979,5.125492,0.39823933672446116,0.377990228507167
14941,0.12356869876384735,0.18693361359322966,3.1490169,0.38511160588296955,0.37526148967093753
15477,0.11992926150560379,0.19526070737649884,3.467363,0.3868593261934474,0.37402598833874606
15979,0.5208145976066589,0.564056571388771,11.814274,0.34070902518232404,0.41986175971131395
16493,0.3162360191345215,0.3292576046537407,7.77716,0.4308498194706777,0.41452537032025
17021,0.20203134417533875,0.2496190567975101,4.248508,0.393575537308039,0.4255171577186386
17575,0.22778236865997314,0.30010415967373794,8.505991,0.35767457401620933,0.3990091583027606
18159,0.1448969542980194,0.18690648027316445,3.5500884,0.4164771392881183,0.4087115636395914
18744,0.1664246916770935,0.24620049508912564,5.8387127,0.4383056831777171,0.41858280937868153
19268,0.15225879848003387,0.22337427472357468,4.7669744,0.43525413545082925,0.41948797202620575
19776,0.3380395174026489,0.38979555339689886,6.8959594,0.3808990159849948,0.4337613356813919
20280,0.3396066129207611,0.34232989142561726,9.457069,0.46262266291152154,0.4438980350587965
20898,0.2200712114572525,0.28076713610702014,6.668195,0.41302305232660075,0.4505960599445964
21494,0.23868471384048462,0.2771057425033693,7.6131606,0.4893393819792068,0.47239356709665
22003,0.1826992779970169,0.23207129119657469,5.55247,0.4570913727684243,0.4436086434306914
22564,0.16876477003097534,0.2246723131444866,5.898039,0.42331944907687286,0.4522533796460361
23101,0.1685984581708908,0.23348751295643003,6.568267,0.43397697673774194,0.46471207500311734
23659,0.5465973615646362,0.5018066845247954,12.691277,0.4385086786660673,0.5056325351853229
24210,0.37559083104133606,0.42605602760580685,10.621468,0.44370458604283397,0.5027969416724606
24793,0.31796467304229736,0.37410661659223593,9.840481,0.43995278429220097,0.49172282757846414
25374,0.2750163674354553,0.34077061488354277,9.788121,0.44262464077953223,0.4894166255638096
25963,0.2554846704006195,0.2911376188015284,8.451419,0.5210043771136534,0.5037172964866
26489,0.20906424522399902,0.2503023606170265,6.6518445,0.4914865848203855,0.47796010577930875
27003,0.19334456324577332,0.24714918991785367,6.2675877,0.5268299483519533,0.5120477182860843
27567,0.16932116448879242,0.22483203142709798,5.7027335,0.4498471189094489,0.4776704249217935
28094,0.2185644954442978,0.28522567387440756,8.63111,0.5439737972033769,0.5212622455888246
28658,0.2056659609079361,0.285925557314399,9.188349,0.41908257317321757,0.4580600141789971
29177,0.20513126254081726,0.2857918864506948,8.459051,0.5155963555812059,0.49055613214867694
29712,0.35356011986732483,0.3917536955052104,9.31977,0.48085743415556437,0.5326619336561956
30274,0.34713494777679443,0.39149257693926676,11.236704,0.49141386198403664,0.5446506385173592
30872,0.28378260135650635,0.34204630851161555,10.996756,0.4712753662125039,0.5166943197327516
31400,0.2696891129016876,0.3038467676460045,8.471855,0.5647992492760969,0.5501525274111005
31963,0.25772473216056824,0.29888535784802184,9.347842,0.542023956393895,0.5224070086404801
32463,0.2636098563671112,0.32329025291040375,10.256928,0.5503826530612245,0.5237546858929248
32991,0.18650910258293152,0.23620963459723096,5.6112084,0.5398148356258803,0.5290588757529443
33522,0.16489481925964355,0.22331332811069138,5.5323195,0.5108388557746817,0.49831166941937033
34053,0.17489340901374817,0.23642373065516772,6.7484093,0.531544355197765,0.5147994141070663
34594,0.2044508010149002,0.2799121210352232,9.5397415,0.47522220838996154,0.5127967134548616
35230,0.5420933961868286,0.5021536295115626,15.077683,0.5121323018617432,0.5788745793324894
35736,0.3808397650718689,0.4203881205259882,11.554949,0.4861334724862167,0.5425865658763506
