t_env,episode,epsilon,episode_reward
21,1,1.0,25.127794326788123
546,40,0.99012,21.179694648222423
1047,71,0.980335,12.217789908742567
1548,99,0.970873,15.514111104470597
2055,131,0.961221,15.247238173173718
2555,160,0.951702,15.442371969016483
3080,189,0.942981,69.15352621149674
3581,214,0.932303,18.58531924046952
4121,248,0.922651,36.26277786130442
4630,274,0.912239,11.831539459610758
5153,301,0.902834,50.761800165701494
5674,334,0.892707,28.55073828491734
6187,362,0.882941,29.18188162856626
6703,393,0.872966,17.89377171205149
7259,422,0.8632,42.44929312598306
7777,446,0.852788,31.992703797978216
8333,468,0.8436680000000001,77.23013944660295
8844,488,0.832515,25.737100778324244
9349,516,0.822654,17.44174669238068
9861,544,0.813078,26.094021802036433
10376,569,0.80316,17.841773120684184
10885,590,0.793489,18.518213289123217
11391,614,0.7838940000000001,16.32128504370028
11916,637,0.775002,62.77990120991373
12417,663,0.764267,10.713934731042928
12917,688,0.7549950000000001,20.893212490230738
13428,714,0.74521,17.86336888185261
13935,727,0.735558,15.827406196958696
14458,752,0.7260390000000001,31.627803121330366
14962,780,0.7164250000000001,42.951652283878474
15483,806,0.7063740000000001,27.190160224338552
15987,829,0.696418,10.198863453176479
16487,852,0.6869750000000001,13.123989185438093
16995,877,0.677475,21.921478893591217
17497,902,0.667956,23.447717823151653
18005,928,0.65838,21.50739940998132
18523,948,0.6487850000000001,27.958092554201727
19047,970,0.6387530000000001,38.83364335245252
19562,991,0.628816,28.523745510265904
20083,1009,0.619658,54.21700273273013
20594,1041,0.6094550000000001,39.46458431933107
21127,1061,0.59967,47.57456389040024
21638,1079,0.590056,58.112065900469474
22144,1095,0.5795490000000001,20.702742569415726
22648,1119,0.571227,129.01370761560804
23157,1137,0.5602260000000001,13.379016732596652
23666,1165,0.5505360000000001,11.663506264831165
24205,1184,0.5413780000000001,63.665019937831495
24710,1211,0.5306810000000001,10.713055553554092
25232,1230,0.5216180000000001,44.49450213689487
25815,1251,0.5113770000000001,86.31890715441082
26323,1271,0.500167,16.227059836892053
26839,1291,0.4906290000000001,23.74835293170766
27400,1311,0.48088200000000003,99.52964443889446
27923,1328,0.4703560000000001,31.468788562545033
