t_env,loss,grad_norm,q_taken_mean
868,42.06717300415039,120.22827,2.312188214420723
1373,4.732003688812256,76.02471,1.5833613570766818
1892,3.519660711288452,88.733864,1.437797260182208
2406,1.6521369218826294,49.601032,1.6870894110334844
2915,2.046504497528076,80.74894,1.639863479267124
3423,1.3383573293685913,66.22977,2.4810472701894986
3947,1.2785327434539795,46.72778,2.834777227722772
4453,3.2078640460968018,55.404602,2.6256605579007055
4964,1.1199378967285156,52.259933,2.8669242725350057
5496,1.7401196956634521,42.285786,3.0772638704196216
6010,1.1848288774490356,62.617516,2.2986775488826816
6513,1.7785369157791138,60.832603,3.0775950492341355
7014,1.2043685913085938,62.92538,3.081792515752477
7623,1.0740102529525757,36.97387,2.5538496479903747
8208,1.5880413055419922,42.878395,2.4652249192252462
8709,1.4335877895355225,66.67502,2.211565154995501
9240,0.7018651366233826,25.593342,2.274907657950544
9743,1.5986394882202148,66.62675,2.8015890809911244
10245,1.4072078466415405,49.84415,2.342177215206511
10759,1.1718807220458984,81.886734,2.923011315387228
11291,1.4780519008636475,106.87206,3.4255822819184494
11806,0.983663022518158,34.010166,3.1056049858886228
12316,1.1265766620635986,39.301712,2.5171483038768527
12824,0.9030553698539734,39.282043,2.7987487122252745
13342,0.8986420035362244,43.052296,2.4004147178248356
13843,0.931390106678009,43.522533,2.0441650684416364
14355,0.9936375617980957,49.365242,2.453602310878779
14857,0.8806142807006836,39.8946,3.7140384397644928
15359,0.571887731552124,27.720045,3.0398357026030065
15895,1.0929666757583618,24.789755,3.8748835912072823
16395,0.75676429271698,43.97675,2.9643759128529696
16941,0.9477112293243408,38.282654,3.046842985824227
17450,0.5335170030593872,16.593733,3.1951298097363945
17952,0.9913715124130249,48.16374,2.7602881207318886
18461,0.6502445340156555,32.049236,3.370959840971848
18967,0.7886683344841003,34.93877,3.4470883794329827
19478,0.8266376256942749,28.216957,3.5627759969945165
20008,0.7889156937599182,34.073505,4.329664304384242
20517,1.0511515140533447,64.15652,3.281292568108974
21055,0.9627223014831543,57.573017,3.55840326665522
21576,0.8581824898719788,47.738605,4.077601896184365
22109,0.9246765375137329,63.468777,4.4216295607546545
22648,0.8044605255126953,45.103752,3.9679033874834655
23157,0.9399222731590271,50.99203,4.981969496783088
23666,0.9998452067375183,56.3096,4.083918664272774
24205,1.158897876739502,67.31623,4.341993628081328
24710,0.8368993997573853,49.010864,3.6735446756031767
25232,1.047404170036316,62.750156,4.020597705282427
25815,0.9203668236732483,66.1169,4.606106672439127
26323,0.7613414525985718,45.742138,4.186039581759819
26839,1.234151840209961,81.04773,5.094322941073102
27400,1.0806478261947632,60.081425,5.320959980169584
27923,1.1902917623519897,56.006027,4.789227209643213
28431,0.7857573628425598,50.2394,4.640247407735375
28960,1.0943573713302612,68.27118,4.2059232486755445
29601,1.143974781036377,75.730156,5.495735186607851
30128,2.6014232635498047,150.9127,6.764406649601557
30644,1.1748628616333008,67.04095,5.222835249964966
31173,1.4124823808670044,83.579025,5.936352982954546
31744,1.2464005947113037,69.64713,4.849436988967294
32309,1.0785523653030396,68.797745,5.755471998960333
32840,1.6082876920700073,92.396835,5.600636067065647
33390,1.3942407369613647,82.88226,5.264884941031786
33925,1.006983995437622,57.438507,5.659912316801189
34538,1.276502013206482,66.217995,6.028728091294299
35038,1.4451570510864258,77.03306,6.145950727765892
35636,0.8709073662757874,62.362953,5.130139537693299
36143,1.559554100036621,92.17303,6.452722943995964
36648,0.9769764542579651,68.41058,6.747857541454081
37148,1.371442437171936,79.10719,6.439192256613183
37707,0.8296110033988953,49.301758,5.67703468212183
