t_env,loss,grad_norm,q_taken_mean
2500,2.1918299198150635,44.32731,0.07174630126953126
3000,0.5249038934707642,12.604253,0.3987147705078125
3500,0.3082652688026428,3.6965804,0.439643359375
4000,0.28640398383140564,2.3496842,0.468739013671875
4500,0.25934872031211853,2.1312826,0.46692578125
5000,0.3569382429122925,3.3594172,0.525439501953125
5500,0.3177464008331299,2.1326158,0.526336181640625
6000,0.3583994507789612,6.965924,0.48329658203125
6500,0.3114728033542633,3.172499,0.528407177734375
7000,0.2915942072868347,0.68737936,0.59325224609375
7500,0.3358035385608673,3.2984054,0.5392689453125
8000,0.39936888217926025,7.383792,0.60080068359375
8500,0.35141482949256897,3.4034755,0.63906162109375
9000,0.42722368240356445,8.422973,0.5694048828125
9500,0.34407734870910645,2.9074633,0.6259400390625
10000,0.3636479079723358,4.335507,0.6999779296875
10500,0.4943535625934601,8.393888,0.705332177734375
11000,0.388415664434433,4.455767,0.725542333984375
11500,0.45103490352630615,7.7314134,0.8341125
12000,0.4555511772632599,10.478514,0.821282421875
12500,0.4104312062263489,3.1249373,0.823839453125
13000,0.4623948633670807,10.861565,0.736033154296875
13500,0.41268643736839294,5.3694534,0.83941396484375
14000,0.43212059140205383,3.1701412,0.84186689453125
14500,0.509963870048523,10.049931,0.83637138671875
15000,0.40956243872642517,3.958543,0.8528734375
15500,0.43136000633239746,9.998215,0.78369990234375
16000,0.4448360800743103,7.1891937,0.82261533203125
16500,0.4035365581512451,7.923619,0.806395654296875
17000,0.3937014639377594,4.646312,0.86277197265625
17500,0.40122318267822266,7.1406193,0.789532958984375
18000,0.35621973872184753,3.1238723,0.8211451171875
18500,0.42275694012641907,10.9148855,0.887465625
19000,0.38886621594429016,9.3026495,0.877911328125
19500,0.40649622678756714,3.3619561,0.8810427734375
20000,0.4138907790184021,9.325608,0.88213330078125
20500,0.4513527750968933,10.150883,0.98147734375
21000,0.467716783285141,9.254162,0.99145205078125
21500,0.43253380060195923,11.44194,0.96842216796875
22000,0.4222802221775055,9.765626,0.97839150390625
22500,0.41416558623313904,8.98298,0.95309501953125
23000,0.43322646617889404,11.175698,1.028593359375
23500,0.5117966532707214,11.096433,1.0981029296875
24000,0.4933784604072571,10.437387,1.0233662109375
24500,0.3893396556377411,4.634926,1.0101458984375
25000,0.42061129212379456,5.0769186,0.99505859375
25500,0.5076010823249817,12.819688,1.0417294921875
26000,0.4213312566280365,8.341833,1.002703125
26500,0.4909740686416626,11.864771,1.07818447265625
27000,0.41483891010284424,9.343889,1.023469140625
27500,0.4371890127658844,10.403544,1.01610625
28000,0.47026580572128296,12.060207,1.11004990234375
28500,0.5363739728927612,15.298897,1.16684521484375
29000,0.46943891048431396,7.435337,1.10240185546875
29500,0.5452159643173218,15.35035,1.14827890625
30000,0.4296794831752777,5.5440106,1.0855578125
30500,0.43617352843284607,7.5314,1.06957412109375
31000,0.4711715877056122,13.629754,1.105444140625
31500,0.44895684719085693,10.408324,1.1133744140625
32000,0.5086220502853394,8.447471,1.11600693359375
32500,0.45193740725517273,10.2488575,1.1186978515625
33000,0.5325222611427307,12.621153,1.163490625
33500,0.5077564120292664,13.437951,1.13882392578125
34000,0.4973686933517456,11.005088,1.09895390625
34500,0.44501376152038574,11.768695,1.11494580078125
35000,0.45035770535469055,11.130714,1.0846470703125
35500,0.4648415148258209,9.808944,1.1080830078125
36000,0.4205719828605652,1.0820923,1.092890234375
36500,0.5825445055961609,14.2939005,1.23707119140625
37000,0.5107131004333496,12.167285,1.13922744140625
37500,0.5151417255401611,11.470738,1.16957294921875
38000,0.5155433416366577,11.220051,1.1977591796875
38500,0.5473780035972595,9.935735,1.24484423828125
39000,0.5666142702102661,10.81045,1.14700185546875
39500,0.44388964772224426,10.378473,1.149457421875
40000,0.5110749006271362,9.502076,1.16351015625
40500,0.5065063238143921,13.6619215,1.1581052734375
41000,0.5539305806159973,11.846784,1.2086642578125
41500,0.5658737421035767,12.322873,1.24754404296875
42000,0.5853491425514221,16.035114,1.2248921875
42500,0.5706142783164978,14.563697,1.22293193359375
43000,0.5248645544052124,8.445963,1.2510779296875
43500,0.6270912289619446,11.174608,1.28377470703125
44000,0.5981388092041016,16.355345,1.25010888671875
44500,0.5617813467979431,11.422856,1.2488572265625
45000,0.5603814721107483,9.761337,1.28565517578125
45500,0.5143227577209473,8.1256,1.19943232421875
46000,0.5092583298683167,12.237586,1.20144853515625
46500,0.535358190536499,10.839161,1.22575263671875
47000,0.5066980719566345,11.415215,1.16973291015625
47500,0.5511154532432556,12.903769,1.22452626953125
48000,0.5158511996269226,10.540737,1.22608984375
48500,0.47827890515327454,3.9894054,1.16553974609375
49000,0.47697919607162476,9.891294,1.1370982421875
49500,0.5609154105186462,11.636019,1.29915078125
50000,0.5361267924308777,7.784125,1.2441724609375
50500,0.5599484443664551,14.939712,1.2699375
51000,0.5819123387336731,5.063389,1.26342314453125
51500,0.6186427474021912,13.84089,1.30051884765625
52000,0.5921657681465149,9.307608,1.2727603515625
52500,0.6091009974479675,13.516494,1.2740931640625
53000,0.48105132579803467,9.758047,1.2026841796875
53500,0.626297116279602,15.247067,1.3021935546875
54000,0.523465633392334,8.597315,1.23241123046875
54500,0.5158461928367615,11.645451,1.25125986328125
55000,0.5675601363182068,14.5708685,1.2366677734375
55500,0.5721434354782104,8.105537,1.24208056640625
56000,0.5419780015945435,10.748417,1.256018359375
56500,0.5189945101737976,8.871002,1.2402912109375
57000,0.45876699686050415,12.401369,1.19025224609375
57500,0.5770792961120605,13.362339,1.2613505859375
58000,0.587471067905426,13.633656,1.23800927734375
58500,0.5808147192001343,12.792456,1.2709779296875
59000,0.5824005007743835,13.172477,1.291575390625
59500,0.6137755513191223,12.405159,1.358209765625
60000,0.5808590650558472,12.076436,1.30982177734375
60500,0.593346357345581,11.243755,1.2537576171875
61000,0.6118204593658447,11.49939,1.3464982421875
61500,0.5890194177627563,12.102278,1.3262091796875
62000,0.652245044708252,16.343023,1.3399619140625
62500,0.5884344577789307,11.939066,1.30546259765625
63000,0.5320823192596436,12.285254,1.2836173828125
63500,0.5164648294448853,5.3346267,1.1815888671875
64000,0.6352513432502747,14.311671,1.147273046875
64500,0.570232629776001,11.74464,1.18665498046875
65000,0.5879150032997131,11.801401,1.19750732421875
65500,0.522696852684021,13.849853,1.1992900390625
66000,0.4856952726840973,13.576444,1.1495837890625
66500,0.4316342771053314,9.41477,1.13081630859375
67000,0.4486008882522583,10.122746,1.14692548828125
67500,0.5250285863876343,12.207856,1.1608314453125
68000,0.49936553835868835,12.364445,1.1245658203125
68500,0.47946372628211975,5.363245,1.14370234375
69000,0.46003204584121704,9.515829,1.1263474609375
69500,0.5281084775924683,9.908055,1.22918857421875
70000,0.46644100546836853,12.023058,1.13588828125
70500,0.5441004633903503,17.570564,1.1988435546875
71000,0.596020519733429,16.812786,1.2723458984375
71500,0.4894019663333893,10.480175,1.22642861328125
72000,0.5029428601264954,6.878793,1.18545771484375
72500,0.5319443345069885,11.38996,1.1989333984375
73000,0.5179406404495239,12.444206,1.2340791015625
73500,0.49970489740371704,10.152654,1.2021916015625
74000,0.5871482491493225,16.980915,1.26455087890625
74500,0.6320149302482605,11.338893,1.30020126953125
75000,0.5720775127410889,12.243954,1.2759513671875
75500,0.4351111352443695,7.795703,1.131142578125
76000,0.6545884013175964,10.50928,1.288365234375
76500,0.4421643018722534,11.207488,1.14897412109375
77000,0.5280622839927673,11.816059,1.21772841796875
77500,0.4995517134666443,11.874326,1.2025701171875
78000,0.5107218623161316,6.018385,1.16587431640625
78500,0.5646227598190308,6.9479346,1.29894462890625
79000,0.5418786406517029,12.790709,1.20739169921875
79500,0.5164777040481567,9.931674,1.24483837890625
80000,0.5345022082328796,13.486416,1.27788447265625
80500,0.46116727590560913,11.350351,1.18940458984375
81000,0.5639928579330444,11.839221,1.21602744140625
81500,0.5439078211784363,9.068607,1.23656435546875
82000,0.5930742025375366,16.391823,1.28926708984375
82500,0.44155263900756836,10.19446,1.1589046875
83000,0.39052289724349976,2.8688776,1.13228173828125
83500,0.5270646810531616,12.169006,1.0588345703125
84000,0.5638392567634583,12.680128,1.07971142578125
84500,0.5488660931587219,12.0380745,1.1293140625
85000,0.576636016368866,13.518284,1.1343408203125
85500,0.3789183795452118,8.811251,1.1106603515625
86000,0.474467933177948,11.62841,1.1191228515625
86500,0.4409630000591278,10.154821,1.106023828125
87000,0.4334474503993988,10.545592,1.04532646484375
87500,0.4290168583393097,9.903973,1.09977080078125
88000,0.46163955330848694,5.7265797,1.0442177734375
88500,0.47474268078804016,8.9866705,1.02176865234375
89000,0.5038034319877625,13.157733,1.03678837890625
