t_env,loss,td_error,grad_norm,q_taken_mean,target_mean
1210,1.167296051979065,1.0568011659564394,4.8687167,0.017079500280683252,0.3663564578670225
1715,0.1657419353723526,0.19255516341090237,0.33174068,0.534974493918422,0.5474080832206566
2226,0.14841614663600922,0.17483835247507123,0.15760064,0.5368804902659069,0.5449667152629393
2745,0.33587273955345154,0.24944492356601733,0.17177849,0.8344045928030303,0.8437346868987494
3260,0.3069213926792145,0.23025417844556423,0.10056414,0.8374119506522669,0.8423308702535406
3768,0.5656205415725708,0.3327806555706522,0.31076986,1.1161391342089373,1.130014907910628
4282,0.5142675042152405,0.30500119395184544,0.19521777,1.121902201827422,1.1291506722174163
4784,0.8065417408943176,0.43811988447234784,0.99549806,1.3622009470104794,1.3945023708907551
5302,0.7805135846138,0.3792112957215563,0.3058276,1.3831440655124303,1.390709328228057
5821,0.6942989826202393,0.35229591598874965,0.37586322,1.388774714353412,1.3978748544708883
6347,1.0188872814178467,0.4524198808454974,0.5455652,1.6286305076073524,1.644587766128617
6855,0.8791071772575378,0.3922241110136251,0.5721975,1.6448946721029452,1.6528243703550785
7360,1.18557870388031,0.49107622493102715,0.8820289,1.873130143487078,1.8984638437912658
7875,1.050345540046692,0.4526373186041155,0.7982419,1.878589527027027,1.8998472904722905
8376,1.523181676864624,0.6636298043387276,2.3798568,2.0351996527777776,2.1016140407986112
8883,1.2361201047897339,0.5152084272867148,1.2532463,2.075428353730428,2.1095162985167892
9418,1.1845749616622925,0.36570810236211965,2.4204118,2.154346941274781,2.1067135632780083
9933,1.4567281007766724,0.4800903861944502,1.6669248,2.3600218891546496,2.367755671970327
10433,1.3242926597595215,0.47461737247935515,0.7600374,2.3415202536778144,2.3584798177083335
10943,1.3691352605819702,0.40014917019045654,2.3817868,2.4009772070957096,2.3654299023652365
11455,1.4774259328842163,0.6021762759772071,2.8297,2.524620154072699,2.5827143423977814
11955,1.4495372772216797,0.5450130515670076,2.206831,2.524152057926829,2.5671269546616835
12462,1.8424524068832397,0.9664995545781165,9.258204,2.570853807664692,2.7574333392232093
12963,1.634469985961914,0.414605747429517,7.6886716,2.818677088947274,2.760216670035031
13473,1.5249850749969482,0.5648588223902697,3.8012362,2.7273142917465534,2.773309823792568
13976,1.7509537935256958,0.8473064911345674,8.096503,2.76993891835367,2.915143055844426
14488,1.6335911750793457,0.49356840991002615,1.7314179,2.9162385525621617,2.9248789668203505
14998,1.5523632764816284,0.6296296227898072,6.7913103,2.819925092452513,2.8970645013867875
15522,2.007819652557373,0.9861113210703689,12.195679,2.9394406954119368,3.1308210784313726
16031,1.7826470136642456,0.7491583451608543,10.221309,3.040698992407858,3.150162698814995
16532,1.7826652526855469,0.4322437624538297,6.6091657,3.187229323267669,3.143336154851391
17060,1.9268677234649658,0.8038329772872905,7.135412,3.2330706374510294,3.3562352176585812
17586,1.9878900051116943,0.7103065168353874,7.7041664,3.2918211914232307,3.3718273180751175
18102,1.7937242984771729,0.6976558280285494,11.812496,3.2497884516460904,3.3444550540123457
18618,1.9074698686599731,0.6150539369585596,7.254516,3.3116807683604863,3.361856938518231
19144,1.9780775308609009,0.7472437915697328,10.316043,3.4396779060287916,3.544959312614332
19648,1.9591139554977417,0.645286864349166,7.0398755,3.469688242788655,3.5369691579042786
20158,2.0644123554229736,0.6908208804093974,11.888929,3.501751577579807,3.5781108224036955
20714,2.108253240585327,0.5940660041073214,9.402112,3.685064043499084,3.6715538715017493
21222,1.9684239625930786,0.506199554741482,10.863233,3.695300090342308,3.653603950738623
21728,2.0473122596740723,0.47550443600968706,10.026897,3.7412327682563338,3.6827428356308993
22292,1.9943900108337402,0.6297725347284493,6.8969607,3.5943197782161644,3.6542128093615496
22797,2.316084861755371,0.5716966779253536,7.734927,3.8853915838616597,3.8667531547183613
23306,1.963686466217041,0.685418881931317,10.911665,3.6813899719071626,3.7753705235244697
23898,2.120035409927368,0.523668167080574,1.7685335,3.825959460080942,3.8336362904709347
24461,2.372504472732544,0.9303630512209365,8.381076,3.7214684738519486,3.8833251847023034
24977,2.103625774383545,0.7035852001226319,4.565779,3.7996991171440384,3.8830271646181025
25483,2.2565793991088867,0.585763975631359,13.658815,3.9537634245801034,3.9042577620316536
25995,2.0939226150512695,0.6061226613613052,3.454734,3.838384573445701,3.8863909911658165
26531,1.900136113166809,0.6345766928846479,8.013491,3.8036525332881967,3.8755677330173777
27037,2.0396056175231934,0.4580498233815803,6.80044,3.886970171833819,3.8509117292620334
27551,1.8360899686813354,0.5416370692798689,4.74465,3.780476871213686,3.8230850070563127
28107,2.036357879638672,0.6526030264356014,9.548732,3.9500924562581803,3.9523037645519046
28664,2.6818079948425293,0.7071977036267583,3.7618458,4.067434647027601,4.118085274018047
29218,2.312223434448242,0.6732864117343428,7.0520678,3.977431152978512,4.04461375411027
29742,1.946237564086914,0.6214291703935599,7.164126,3.895298110051017,3.969172898860399
30274,2.3685929775238037,0.5117061240156323,9.608564,4.1060741850807085,4.04345236346184
30799,1.8508161306381226,0.4381479948764469,5.696424,3.956237848164225,3.9312295585398203
31408,1.915764331817627,0.47292797055240654,3.6784465,3.9610972823024397,3.949931166716388
31931,2.2795963287353516,0.6524223256908757,3.7709076,4.126494168178154,4.164334882607819
32488,2.246002197265625,0.5748781600531966,6.600482,4.126412157391361,4.1160767298928045
33020,2.719088315963745,0.5675508421387889,7.3600745,4.276236823041566,4.241126473820943
33556,1.9363458156585693,0.4968786879513141,3.816268,4.0745359780528645,4.077423267252721
34164,2.3398590087890625,0.4841140255252958,2.1703906,4.172975741194071,4.163091117146063
34710,2.249359607696533,0.5360561601900494,2.809181,4.1304599514146405,4.1563897580174425
35232,2.1835641860961914,0.43874035632805,4.2467504,4.1714472262247835,4.143814040986231
35832,1.9467897415161133,0.440713641563759,8.464174,4.135292137414608,4.086585690722251
36368,1.8268827199935913,0.41544750667934965,7.6366286,4.112152431248614,4.066740217481703
36900,2.4672770500183105,0.9358166582235731,9.750142,4.039605144658336,4.2181910847968025
