t_env,loss,td_error,grad_norm,q_taken_mean,target_mean
1102,290.67559814453125,15.51428865131579,5556.272,3.671035351208031,7.263471599931942
1617,31.18156623840332,3.1286722350230414,334.67834,7.003440020161291,7.263275849654378
2133,32.62696075439453,3.060757452036252,735.324,7.7821529984698685,7.214660759475047
2646,31.04497718811035,2.5152596966484664,279.33325,8.424955346770446,8.213159270446097
3156,37.87923049926758,4.294479341807746,817.015,7.715617390422078,8.341475279742578
3668,28.891340255737305,2.6822051417325192,497.866,8.9971133411159,8.626271214978448
4190,31.226011276245117,2.6677494733571776,415.22928,9.204025786554316,8.894868452958294
4718,30.891172409057617,3.2734673053186714,525.9732,9.67466355054982,10.034126213251795
5231,29.262258529663086,2.5866015973150622,463.90543,10.333140980113637,10.004003732174688
5737,38.6541633605957,3.9616318532621384,732.6725,10.697376867413633,11.189985629668534
6254,29.480445861816406,2.559343135636737,340.95987,11.27890166519953,11.0494589935446
6763,25.815502166748047,3.4987675444198456,817.4035,10.688190068687557,11.217169405653951
7274,28.92427635192871,2.4508583105005926,535.6765,11.49751369964455,11.13589214306872
7807,15.891237258911133,2.094503066119026,140.41565,11.266470516429228,11.181873994715074
8307,18.907560348510742,2.0654025856508027,500.32126,11.563842101490826,11.247913381594037
8833,24.494762420654297,3.8203069878880527,1028.4728,10.55041010112888,11.22823910071731
9356,13.388798713684082,1.7914971306373098,434.76788,11.532112032788719,11.263696354632945
9872,23.955116271972656,3.647606495596206,1070.334,10.709668939137307,11.400302407971996
10385,11.21296215057373,1.6367507078556323,220.1045,11.427804812722618,11.319236802927426
10901,13.347254753112793,1.7964456849179025,513.1161,11.669874702065679,11.397514731197035
11407,14.344101905822754,1.8660039202258498,578.86017,11.636385076587656,11.31509950805009
11926,12.309231758117676,1.8681364118058603,465.49893,11.678458008669885,11.395296038191397
12438,10.961114883422852,1.6748937294582273,429.9527,11.712867432675997,11.449584029103054
12948,23.189592361450195,3.8497365916157253,1496.5397,10.709153997154301,11.530595390229763
13453,10.181010246276855,1.6717535285606602,438.97424,12.14055792620605,11.882934670124694
13973,20.005563735961914,3.437991880894948,1264.1056,10.870883700130095,11.579524203165654
14509,12.096510887145996,1.7539647441854291,448.11722,11.871472925074341,11.618876778887001
15035,12.155817031860352,1.8825773131876529,534.26135,12.166147743480032,11.84200221577017
15550,19.517196655273438,3.525837813273515,1210.3809,11.199713477207096,11.917245191316006
16073,8.351786613464355,1.6557754975896217,459.4114,11.88030087270067,11.610176009876673
16588,18.548927307128906,3.504639845628005,1267.145,11.048636412009214,11.810049203725962
17117,18.637514114379883,3.4317440529955783,1292.036,10.795346540660052,11.505232487597066
17657,11.475746154785156,1.6507682768370815,402.0064,12.128043279288702,11.893888925209206
18175,13.59060287475586,3.2115378557304592,1108.7543,11.065818212365592,11.782216061827956
18687,16.84853172302246,3.4613930994770916,1291.6215,10.881088147410358,11.640972049302789
19189,20.500438690185547,3.811303471041194,1665.5205,11.071371734457673,11.902487687783447
19729,9.602081298828125,1.8751878004807692,651.1261,12.149591408108645,11.788373252874703
20251,15.360546112060547,3.260375703066654,1161.539,11.2018588965646,11.9119948714059
20755,17.532697677612305,3.3769119756395787,1325.3387,11.203315315791949,11.903035941027088
21283,5.815873622894287,1.4772351481766692,382.08478,12.18516494435612,11.977240970290143
21790,6.136709213256836,1.5558883268529187,401.59622,11.853157102054531,11.635025141609063
22319,8.578829765319824,1.7945245028409091,572.4325,12.384747159090908,12.049088068181819
22836,9.404760360717773,1.6235729781903563,449.96854,12.19347511013749,11.929983267573586
23388,17.30754280090332,3.5490326219232182,1313.4956,11.047662851304189,11.848269023236591
23898,16.300243377685547,3.302527614757775,1167.4198,11.283412610895136,11.981390020683811
24398,15.087166786193848,3.382741977948762,1252.4503,11.366596458046768,12.115399598091471
24919,7.084657192230225,1.5953343822337962,437.1879,12.214814814814815,11.952484085648148
25459,11.97877025604248,2.9922301189804363,1061.3405,11.065846324774267,11.720663445259593
25974,12.587712287902832,2.9745351453539053,1174.2035,11.247916121861925,11.889038256188982
26483,16.665189743041992,3.489855226545602,1461.5363,11.127477666501441,11.902747893385003
26990,14.94675350189209,2.9503546617702097,1302.9286,11.527519180389222,12.07458642285741
27511,7.5674238204956055,1.5204031074807287,398.09302,12.314854152067275,12.085726721268395
28028,6.892196178436279,1.6986262769906273,494.4094,12.383495477838123,12.146989422740013
28533,14.115370750427246,2.7538833502742057,1023.12604,11.618455849328669,11.970324171473147
29072,13.05978775024414,2.9331695614695623,1071.5275,11.472606709733672,12.08334035153773
29590,7.9239068031311035,1.7889758518763952,478.30365,11.993880498976935,11.75175040108817
30110,12.67101001739502,2.7394284539473683,997.6637,11.41845668859649,11.854967105263158
30622,13.347421646118164,2.7993987218630267,1192.8811,11.38560624201788,11.914163523706897
31157,14.6467866897583,3.1697900954920124,1261.3127,11.328573780591434,12.000468696889872
31674,7.400233268737793,1.704196189267792,501.96622,12.191297901459855,11.903693829835767
32237,11.166525840759277,3.0126385356104652,1064.58,11.266132002278441,11.945594849937146
32777,10.830700874328613,2.7860886032516894,1003.9577,11.562141047297297,12.128198902027027
33281,12.507067680358887,2.998046248194801,1211.2817,11.30333861521181,11.959720244303595
33810,5.968038082122803,1.589000383405035,450.5035,12.021159476577438,11.806145186026132
34312,4.795891284942627,1.4538651150522508,418.47086,12.14211841840836,11.901029943729904
34824,7.019290447235107,1.7968527620770982,641.944,12.250209671844502,11.925935009352635
35358,6.173649787902832,1.7087685489090236,588.23413,12.124334319526627,11.784918176775149
35875,5.880795955657959,1.6194465860288743,493.57007,11.89653805738304,11.700526544225147
36396,4.994702339172363,1.4759895582487403,504.5769,12.127396543420273,11.868283889671014
36901,5.882413864135742,1.5494955474692802,478.53342,12.22009055917203,11.97547222425395
