t_env,episode,epsilon,episode_reward
50,1,1.0,15.0
550,21,0.9905,0.0
1050,31,0.981,1.0
1550,41,0.9715,-1.0
2050,51,0.962,19.0
2550,61,0.9525,-1.0
3050,71,0.9430000000000001,9.0
3550,81,0.9335,-4.0
4050,91,0.924,-8.0
4550,101,0.9145,18.0
5050,111,0.905,11.0
5550,121,0.8955,18.0
6050,131,0.886,0.0
6550,141,0.8765000000000001,-1.0
7050,151,0.867,2.0
7550,161,0.8575,-4.0
8050,171,0.8480000000000001,7.0
8550,181,0.8385,0.0
9050,191,0.829,-2.0
9550,201,0.8195,0.0
10050,211,0.81,31.0
10550,221,0.8005,-4.0
11050,231,0.791,16.0
11550,241,0.7815000000000001,3.0
12050,251,0.772,0.0
12550,261,0.7625000000000001,3.0
13050,271,0.753,3.0
13550,281,0.7435,-2.0
14050,291,0.734,0.0
14550,301,0.7245,-8.0
15050,311,0.7150000000000001,5.0
15550,321,0.7055,12.0
16050,331,0.6960000000000001,-1.0
16550,341,0.6865000000000001,-1.0
17050,351,0.677,9.0
17550,361,0.6675,1.0
18050,371,0.658,-2.0
18550,381,0.6485000000000001,10.0
19050,391,0.639,-2.0
19550,401,0.6295000000000001,11.0
20050,411,0.6200000000000001,9.0
20550,431,0.6105,6.0
21050,441,0.601,-9.0
21550,451,0.5915,7.0
22050,461,0.5820000000000001,0.0
22550,471,0.5725,15.0
23050,481,0.5630000000000001,2.0
23550,491,0.5535000000000001,1.0
24050,501,0.544,-3.0
24550,511,0.5345,6.0
25050,521,0.5250000000000001,2.0
25550,531,0.5155000000000001,7.0
26050,541,0.506,7.0
26550,551,0.49650000000000005,0.0
27050,561,0.4870000000000001,5.0
27550,571,0.47750000000000004,3.0
28050,581,0.4680000000000001,16.0
28550,591,0.4585,3.0
29050,601,0.44900000000000007,3.0
29550,611,0.4395000000000001,3.0
30050,621,0.43000000000000005,-2.0
30550,631,0.4205000000000001,-1.0
31050,641,0.41100000000000003,-5.0
31550,651,0.4015000000000001,1.0
32050,661,0.3920000000000001,3.0
32550,671,0.38250000000000006,3.0
33050,681,0.3730000000000001,0.0
33550,691,0.36350000000000005,6.0
34050,701,0.3540000000000001,1.0
34550,711,0.34450000000000003,1.0
35050,721,0.3350000000000001,2.0
35550,731,0.3255000000000001,0.0
36050,741,0.31600000000000006,10.0
36550,751,0.3065000000000001,3.0
37050,761,0.29700000000000004,10.0
37550,771,0.2875000000000001,-2.0
38050,781,0.27800000000000014,6.0
38550,791,0.26850000000000007,4.0
39050,801,0.2590000000000001,-1.0
39550,811,0.24950000000000006,1.0
40050,821,0.2400000000000001,7.0
40550,841,0.23050000000000015,8.0
41050,851,0.22100000000000009,4.0
41550,861,0.21150000000000013,2.0
42050,871,0.20200000000000007,3.0
42550,881,0.19250000000000012,5.0
43050,891,0.18300000000000005,3.0
43550,901,0.1735000000000001,1.0
44050,911,0.16400000000000015,1.0
44550,921,0.15450000000000008,2.0
45050,931,0.14500000000000013,6.0
45550,941,0.13550000000000006,17.0
46050,951,0.1260000000000001,11.0
46550,961,0.11650000000000016,-1.0
47050,971,0.1070000000000001,6.0
47550,981,0.09750000000000014,2.0
48050,991,0.08800000000000008,13.0
48550,1001,0.07850000000000013,11.0
49050,1011,0.06900000000000006,2.0
49550,1021,0.05950000000000011,8.0
50050,1031,0.050000000000000155,-6.0
50550,1041,0.05,21.0
51050,1051,0.05,0.0
51550,1061,0.05,7.0
52050,1071,0.05,5.0
52550,1081,0.05,0.0
53050,1091,0.05,27.0
53550,1101,0.05,5.0
54050,1111,0.05,4.0
54550,1121,0.05,3.0
55050,1131,0.05,1.0
55550,1141,0.05,4.0
56050,1151,0.05,49.0
56550,1161,0.05,1.0
57050,1171,0.05,-1.0
57550,1181,0.05,2.0
58050,1191,0.05,7.0
58550,1201,0.05,8.0
59050,1211,0.05,4.0
59550,1221,0.05,3.0
60050,1231,0.05,5.0
60550,1251,0.05,49.0
61050,1261,0.05,0.0
61550,1271,0.05,7.0
62050,1281,0.05,2.0
62550,1291,0.05,12.0
63050,1301,0.05,9.0
63550,1311,0.05,2.0
64050,1321,0.05,12.0
64550,1331,0.05,-1.0
65050,1341,0.05,15.0
65550,1351,0.05,4.0
66050,1361,0.05,41.0
66550,1371,0.05,-3.0
67050,1381,0.05,16.0
67550,1391,0.05,49.0
68050,1401,0.05,15.0
68550,1411,0.05,13.0
69050,1421,0.05,78.0
69550,1431,0.05,5.0
70050,1441,0.05,14.0
70550,1451,0.05,-1.0
71050,1461,0.05,-1.0
71550,1471,0.05,10.0
72050,1481,0.05,16.0
72550,1491,0.05,9.0
73050,1501,0.05,4.0
73550,1511,0.05,18.0
74050,1521,0.05,16.0
74550,1531,0.05,9.0
75050,1541,0.05,14.0
75550,1551,0.05,10.0
76050,1561,0.05,11.0
76550,1571,0.05,52.0
77050,1581,0.05,30.0
77550,1591,0.05,23.0
78050,1601,0.05,0.0
78550,1611,0.05,13.0
79050,1621,0.05,2.0
79550,1631,0.05,-2.0
80050,1641,0.05,17.0
80550,1661,0.05,30.0
81050,1671,0.05,7.0
81550,1681,0.05,-2.0
82050,1691,0.05,6.0
82550,1701,0.05,2.0
83050,1711,0.05,16.0
83550,1721,0.05,16.0
84050,1731,0.05,50.0
84550,1741,0.05,0.0
85050,1751,0.05,10.0
85550,1761,0.05,-6.0
86050,1771,0.05,0.0
86550,1781,0.05,-6.0
87050,1791,0.05,5.0
87550,1801,0.05,36.0
88050,1811,0.05,32.0
88550,1821,0.05,-1.0
89050,1831,0.05,0.0
89550,1841,0.05,14.0
90050,1851,0.05,5.0
90550,1861,0.05,5.0
91050,1871,0.05,3.0
91550,1881,0.05,16.0
92050,1891,0.05,64.0
92550,1901,0.05,-2.0
93050,1911,0.05,-5.0
93550,1921,0.05,-2.0
94050,1931,0.05,17.0
94550,1941,0.05,0.0
95050,1951,0.05,19.0
95550,1961,0.05,0.0
96050,1971,0.05,7.0
96550,1981,0.05,27.0
97050,1991,0.05,3.0
97550,2001,0.05,17.0
98050,2011,0.05,23.0
98550,2021,0.05,0.0
99050,2031,0.05,0.0
99550,2041,0.05,30.0
100050,2051,0.05,1.0
100550,2071,0.05,52.0
101050,2081,0.05,39.0
101550,2091,0.05,-1.0
102050,2101,0.05,-8.0
102550,2111,0.05,32.0
103050,2121,0.05,7.0
103550,2131,0.05,23.0
104050,2141,0.05,-5.0
104550,2151,0.05,8.0
105050,2161,0.05,8.0
105550,2171,0.05,9.0
106050,2181,0.05,4.0
106550,2191,0.05,12.0
107050,2201,0.05,-4.0
107550,2211,0.05,1.0
108050,2221,0.05,40.0
108550,2231,0.05,-2.0
109050,2241,0.05,23.0
109550,2251,0.05,19.0
110050,2261,0.05,9.0
110550,2271,0.05,29.0
111050,2281,0.05,16.0
111550,2291,0.05,29.0
112050,2301,0.05,13.0
112550,2311,0.05,0.0
113050,2321,0.05,1.0
113550,2331,0.05,0.0
114050,2341,0.05,7.0
114550,2351,0.05,8.0
115050,2361,0.05,4.0
115550,2371,0.05,0.0
116050,2381,0.05,5.0
116550,2391,0.05,18.0
117050,2401,0.05,27.0
117550,2411,0.05,90.0
118050,2421,0.05,23.0
118550,2431,0.05,19.0
119050,2441,0.05,-4.0
119550,2451,0.05,19.0
120050,2461,0.05,2.0
120550,2481,0.05,5.0
121050,2491,0.05,-2.0
121550,2501,0.05,14.0
122050,2511,0.05,8.0
122550,2521,0.05,6.0
123050,2531,0.05,8.0
123550,2541,0.05,19.0
124050,2551,0.05,12.0
124550,2561,0.05,37.0
125050,2571,0.05,6.0
125550,2581,0.05,0.0
126050,2591,0.05,35.0
126550,2601,0.05,6.0
127050,2611,0.05,24.0
127550,2621,0.05,6.0
128050,2631,0.05,7.0
128550,2641,0.05,11.0
129050,2651,0.05,-6.0
129550,2661,0.05,0.0
130050,2671,0.05,3.0
130550,2681,0.05,4.0
131050,2691,0.05,28.0
131550,2701,0.05,6.0
132050,2711,0.05,-1.0
132550,2721,0.05,45.0
133050,2731,0.05,54.0
133550,2741,0.05,27.0
134050,2751,0.05,42.0
134550,2761,0.05,-2.0
135050,2771,0.05,-3.0
135550,2781,0.05,14.0
136050,2791,0.05,-2.0
136550,2801,0.05,17.0
137050,2811,0.05,1.0
137550,2821,0.05,14.0
138050,2831,0.05,18.0
138550,2841,0.05,10.0
139050,2851,0.05,0.0
139550,2861,0.05,-1.0
140050,2871,0.05,9.0
140550,2891,0.05,19.0
141050,2901,0.05,3.0
141550,2911,0.05,-3.0
142050,2921,0.05,7.0
142550,2931,0.05,0.0
143050,2941,0.05,0.0
143550,2951,0.05,14.0
144050,2961,0.05,25.0
144550,2971,0.05,5.0
145050,2981,0.05,19.0
145550,2991,0.05,33.0
146050,3001,0.05,6.0
146550,3011,0.05,0.0
147050,3021,0.05,0.0
147550,3031,0.05,2.0
148050,3041,0.05,1.0
148550,3051,0.05,23.0
149050,3061,0.05,28.0
149550,3071,0.05,18.0
150050,3081,0.05,25.0
150550,3091,0.05,55.0
151050,3101,0.05,13.0
151550,3111,0.05,0.0
152050,3121,0.05,19.0
152550,3131,0.05,0.0
153050,3141,0.05,26.0
153550,3151,0.05,33.0
154050,3161,0.05,6.0
154550,3171,0.05,9.0
155050,3181,0.05,13.0
155550,3191,0.05,36.0
156050,3201,0.05,11.0
156550,3211,0.05,18.0
157050,3221,0.05,28.0
157550,3231,0.05,28.0
158050,3241,0.05,13.0
158550,3251,0.05,71.0
159050,3261,0.05,49.0
159550,3271,0.05,1.0
160050,3281,0.05,11.0
160550,3301,0.05,28.0
161050,3311,0.05,18.0
161550,3321,0.05,20.0
162050,3331,0.05,5.0
162550,3341,0.05,43.0
163050,3351,0.05,25.0
163550,3361,0.05,-3.0
164050,3371,0.05,67.0
164550,3381,0.05,0.0
165050,3391,0.05,25.0
165550,3401,0.05,22.0
166050,3411,0.05,8.0
166550,3421,0.05,21.0
167050,3431,0.05,7.0
167550,3441,0.05,61.0
168050,3451,0.05,10.0
168550,3461,0.05,2.0
169050,3471,0.05,67.0
169550,3481,0.05,69.0
170050,3491,0.05,4.0
170550,3501,0.05,67.0
171050,3511,0.05,0.0
171550,3521,0.05,0.0
172050,3531,0.05,34.0
172550,3541,0.05,28.0
173050,3551,0.05,46.0
173550,3561,0.05,39.0
174050,3571,0.05,1.0
174550,3581,0.05,45.0
175050,3591,0.05,-2.0
175550,3601,0.05,31.0
176050,3611,0.05,22.0
176550,3621,0.05,22.0
