t_env,loss,grad_norm,q_taken_mean
2500,0.7115467190742493,9.906533,0.3970072265625
3000,0.22827187180519104,2.439326,0.8167369791666667
3500,0.21394628286361694,0.94025654,0.7911289713541667
4000,0.20288482308387756,0.60859925,0.7834532552083333
4500,0.21412035822868347,1.8541008,0.7903123046875
5000,0.19546017050743103,1.7016176,0.8061313802083333
5500,0.21428640186786652,0.9613297,0.7800468098958333
6000,0.18292106688022614,0.6923635,0.7603716796875
6500,0.23769396543502808,2.0737035,0.7248324869791667
7000,0.20468135178089142,1.5987694,0.7637287760416667
7500,0.233186274766922,1.8730172,0.7557572916666667
8000,0.20563268661499023,0.80684114,0.7598259114583333
8500,0.21408995985984802,1.5222911,0.7535524088541666
9000,0.18822169303894043,0.9368136,0.7665599609375
9500,0.22668315470218658,1.9072648,0.6865370442708333
10000,0.2066040337085724,1.9630541,0.6561197265625
10500,0.1829778105020523,0.4635354,0.7486005859375
11000,0.23343650996685028,1.9913236,0.853833984375
11500,0.22533661127090454,2.37514,0.8569184895833334
12000,0.22329382598400116,1.1673739,0.8027241536458334
12500,0.2028733491897583,1.0387161,0.8205138671875
13000,0.24816912412643433,2.7170017,0.7732669270833333
13500,0.2133674919605255,0.8879523,0.7953836588541666
14000,0.23103170096874237,1.6869075,0.9287338541666667
14500,0.19669002294540405,0.59034735,0.8882078776041666
15000,0.27237313985824585,3.5339527,0.7274310546875
15500,0.17586076259613037,0.65999705,0.7416069661458333
16000,0.19137370586395264,1.851219,0.7941074869791667
16500,0.21701747179031372,1.7624336,0.8456289713541667
17000,0.2070990800857544,1.9969116,0.8532895182291667
17500,0.20192572474479675,1.7326415,0.8262833333333334
18000,0.20697569847106934,0.42414722,0.8597158203125
18500,0.23842176795005798,2.510371,0.7184889322916667
19000,0.23287290334701538,1.20478,0.7872953125
19500,0.19989337027072906,0.9738725,0.7902338541666667
20000,0.21261389553546906,1.0030411,0.7921965494791666
20500,0.26111018657684326,3.7636907,0.7506938802083334
21000,0.18756794929504395,0.8773397,0.8360125
21500,0.20062033832073212,2.807273,0.9499970052083333
22000,0.1973925530910492,2.009601,0.896627734375
22500,0.20068149268627167,0.7328615,0.9007107421875
23000,0.1596919596195221,0.8751137,0.8027466796875
23500,0.2628640830516815,3.4060445,0.7514496744791667
24000,0.1891936957836151,1.3488973,0.9073364583333333
24500,0.19910316169261932,0.7699687,0.9064802083333333
25000,0.20117110013961792,1.2865003,0.8700859375
25500,0.20786258578300476,1.8242482,0.9084841796875
26000,0.24611300230026245,4.142586,0.9759393880208334
26500,0.17164760828018188,1.2959933,0.90732265625
27000,0.20630213618278503,0.88818,0.9314029947916667
27500,0.1825805902481079,1.0200862,0.8709682942708333
28000,0.32727351784706116,5.6728225,1.0507751302083332
28500,0.20498263835906982,1.3724763,0.8551389322916667
29000,0.1813925802707672,1.1948799,0.9200802083333334
29500,0.19113823771476746,1.8162607,0.9570125651041667
30000,0.2054097205400467,0.7408315,0.9495461588541667
30500,0.21367675065994263,2.272743,0.8592766927083333
31000,0.2053239941596985,2.020465,0.8527712239583334
31500,0.1987948715686798,1.6052884,0.8492872395833333
32000,0.16290169954299927,0.946495,0.8905322916666667
32500,0.23743608593940735,3.1752934,0.8349825520833334
33000,0.17333978414535522,1.1619865,0.838190234375
33500,0.2020052969455719,1.9182168,0.7892555989583333
34000,0.21354059875011444,3.1911707,0.6654347005208333
34500,0.17028608918190002,0.9415352,0.8094130859375
35000,0.16287453472614288,0.8188819,0.8153704427083334
35500,0.2039489448070526,3.3930104,0.90714375
36000,0.1982758641242981,1.1180121,0.8632781901041666
36500,0.16258713603019714,1.3048954,0.854713671875
37000,0.16807250678539276,1.982225,0.9011400390625
37500,0.220341756939888,2.7193646,0.9516551432291667
38000,0.16730435192584991,1.5088768,0.8436386067708334
38500,0.2102176398038864,2.5205023,0.9345026692708334
39000,0.20592667162418365,2.5867202,0.9172676432291667
39500,0.20396356284618378,2.5735602,0.9506537760416667
40000,0.19487932324409485,2.992964,0.9341685546875
40500,0.1836584508419037,1.7825608,0.8941241536458333
41000,0.2716074287891388,4.6248746,1.0560108723958332
41500,0.2025924026966095,0.7537555,0.9968699869791666
42000,0.24090446531772614,1.5738765,1.0057377604166666
42500,0.17856276035308838,1.1251677,0.8937368489583334
43000,0.20073382556438446,3.2568786,0.74746484375
43500,0.2282741367816925,2.6999323,0.8223468098958333
44000,0.3018016517162323,4.628393,0.8083598958333333
44500,0.1699213683605194,0.7502684,0.865669921875
45000,0.17868074774742126,0.8409884,0.9082483723958333
45500,0.17062914371490479,1.1756152,0.9295780598958333
46000,0.2038685381412506,1.750477,0.9647805338541666
46500,0.23673640191555023,4.3591204,1.0315973958333333
47000,0.18441852927207947,0.58161634,0.9335936197916667
47500,0.1978207677602768,1.2633126,0.9235509765625
48000,0.2373608499765396,1.5476902,0.9452810546875
48500,0.20420187711715698,0.6740397,0.933231640625
49000,0.2013939619064331,2.9223225,1.0168576171875
49500,0.18224114179611206,2.017676,0.9645149088541667
50000,0.20788167417049408,1.4109167,0.9834408203125
50500,0.22296354174613953,2.809291,1.019987890625
51000,0.18519482016563416,2.416392,0.9553921875
51500,0.23663082718849182,1.9325174,1.0262423177083333
52000,0.172012597322464,1.4413586,0.9261050130208334
52500,0.23913195729255676,1.2984766,0.9816830729166667
53000,0.2121044397354126,2.0077443,1.0134221354166666
53500,0.19052132964134216,1.0896823,0.9106266927083333
54000,0.23994840681552887,2.4789321,1.0596111328125
54500,0.23281386494636536,4.460865,1.015978515625
55000,0.20359128713607788,1.8853928,1.0199807942708334
55500,0.22228941321372986,1.5021658,0.919330078125
56000,0.2214367836713791,1.3492116,0.9636143880208333
56500,0.26123046875,3.8281515,0.8212782552083333
