t_env,episode,epsilon,episode_reward
50,1,1.0,23.99540605680473
550,21,0.9905,1.5537940874030123
1050,31,0.981,2.1010285342289827
1550,41,0.9715,2.3596126705626133
2050,51,0.962,8.956769351289827
2550,61,0.9525,5.888306228848609
3050,71,0.9430000000000001,9.588922061377081
3550,81,0.9335,14.364164551850914
4050,91,0.924,-0.3086955970825303
4550,101,0.9145,19.71512949802199
5050,111,0.905,0.04221867478637859
5550,121,0.8955,16.56452283116242
6050,131,0.886,9.989071617049259
6550,141,0.8765000000000001,2.0573772379107598
7050,151,0.867,5.889881989997322
7550,161,0.8575,5.779846623704195
8050,171,0.8480000000000001,11.042539632030959
8550,181,0.8385,15.259581458819802
9050,191,0.829,1.8787973862617786
9550,201,0.8195,14.179660357465254
10050,211,0.81,5.343045721110836
10550,221,0.8005,13.357646909087137
11050,231,0.791,4.182914810899948
11550,241,0.7815000000000001,16.4739457572701
12050,251,0.772,0.10248811482776471
12550,261,0.7625000000000001,11.612745713647785
13050,271,0.753,7.728683874869441
13550,281,0.7435,11.504313874159584
14050,291,0.734,17.923537631558975
14550,301,0.7245,13.18286466454483
15050,311,0.7150000000000001,12.306696080566502
15550,321,0.7055,-1.5591633524353776
16050,331,0.6960000000000001,-1.1878219194608999
16550,341,0.6865000000000001,15.52760601502392
17050,351,0.677,16.550715347514686
17550,361,0.6675,1.8653185337122489
18050,371,0.658,12.63224432713075
18550,381,0.6485000000000001,10.132736165354864
19050,391,0.639,16.25474175553296
19550,401,0.6295000000000001,17.298467933344476
20050,411,0.6200000000000001,0.8598971326321363
20550,431,0.6105,11.032090080492353
21050,441,0.601,3.6099168482000272
21550,451,0.5915,-1.3371102263546366
22050,461,0.5820000000000001,1.7667848000009445
22550,471,0.5725,2.7783583898582696
23050,481,0.5630000000000001,1.504406037994402
23550,491,0.5535000000000001,20.25356075247963
24050,501,0.544,1.3515393420655282
24550,511,0.5345,6.886455341779535
25050,521,0.5250000000000001,4.7238793211552705
25550,531,0.5155000000000001,6.046456989808075
26050,541,0.506,3.6819609484779443
26550,551,0.49650000000000005,9.779940233013622
27050,561,0.4870000000000001,1.8959925523899932
27550,571,0.47750000000000004,4.621951026509507
28050,581,0.4680000000000001,1.5327201571544287
28550,591,0.4585,6.765444309809918
29050,601,0.44900000000000007,5.799515753467198
29550,611,0.4395000000000001,3.766593528120036
30050,621,0.43000000000000005,1.4889169493644443
30550,631,0.4205000000000001,-0.4434048153663381
31050,641,0.41100000000000003,11.791984191992746
31550,651,0.4015000000000001,2.0027180997693734
32050,661,0.3920000000000001,15.243344802368998
32550,671,0.38250000000000006,1.3046241767722742
33050,681,0.3730000000000001,20.22827896008341
33550,691,0.36350000000000005,4.81735540067894
34050,701,0.3540000000000001,6.971591123953169
34550,711,0.34450000000000003,11.060857789288015
35050,721,0.3350000000000001,1.434188798923842
35550,731,0.3255000000000001,4.729977034018917
36050,741,0.31600000000000006,2.8887740683026695
36550,751,0.3065000000000001,1.2042082055804963
37050,761,0.29700000000000004,-0.506682628320864
37550,771,0.2875000000000001,4.576306673963632
38050,781,0.27800000000000014,7.043762238229312
38550,791,0.26850000000000007,1.1539247109637054
39050,801,0.2590000000000001,14.132469591463268
39550,811,0.24950000000000006,5.7846803042057084
40050,821,0.2400000000000001,6.836021230910345
40550,841,0.23050000000000015,2.384187973797825
41050,851,0.22100000000000009,3.502687192746355
41550,861,0.21150000000000013,1.116399846081341
42050,871,0.20200000000000007,4.263979044320506
42550,881,0.19250000000000012,4.4570824925135595
43050,891,0.18300000000000005,9.33282748516461
43550,901,0.1735000000000001,7.558467061917504
44050,911,0.16400000000000015,7.14133175564381
44550,921,0.15450000000000008,1.6383767770806634
45050,931,0.14500000000000013,1.281231021564473
45550,941,0.13550000000000006,1.5195684307073543
46050,951,0.1260000000000001,1.4497851219865305
46550,961,0.11650000000000016,7.66922330130384
47050,971,0.1070000000000001,9.347662093334197
47550,981,0.09750000000000014,6.796359601821686
48050,991,0.08800000000000008,8.920758685794057
48550,1001,0.07850000000000013,1.4812115152097263
49050,1011,0.06900000000000006,4.227722560596878
49550,1021,0.05950000000000011,1.796517519995254
50050,1031,0.050000000000000155,3.4257898546795937
50550,1041,0.05,3.5607843320248302
51050,1051,0.05,3.639429864134729
51550,1061,0.05,6.846853104702412
52050,1071,0.05,4.9155616949064065
52550,1081,0.05,4.464915786818393
53050,1091,0.05,-0.8968044292503315
53550,1101,0.05,13.890796167003634
54050,1111,0.05,-2.3939252559962196
54550,1121,0.05,0.6917376084960933
55050,1131,0.05,4.763410689521561
55550,1141,0.05,5.778548126032272
56050,1151,0.05,3.584406404888232
56550,1161,0.05,11.184429912394615
57050,1171,0.05,15.771603904841182
57550,1181,0.05,7.1418423788718775
58050,1191,0.05,3.219667622579905
58550,1201,0.05,36.66970550296938
59050,1211,0.05,-0.8079196395737059
59550,1221,0.05,5.618228467782524
60050,1231,0.05,20.14979226947695
60550,1251,0.05,5.072390603163508
61050,1261,0.05,-8.253137885665222
61550,1271,0.05,-2.376552804569849
62050,1281,0.05,42.25445712461065
62550,1291,0.05,5.348122534483561
63050,1301,0.05,2.3749022929615764
63550,1311,0.05,4.2899078366667975
64050,1321,0.05,-0.23044562742947114
64550,1331,0.05,-4.163917388776276
65050,1341,0.05,22.502845283039214
65550,1351,0.05,8.254475724992687
66050,1361,0.05,75.85845745679684
66550,1371,0.05,25.82341665367105
67050,1381,0.05,1.6380467580534652
67550,1391,0.05,15.35652363677156
68050,1401,0.05,8.063352666873985
68550,1411,0.05,12.469224487695488
69050,1421,0.05,5.572900144951645
69550,1431,0.05,4.775375885561726
70050,1441,0.05,8.112209918198143
70550,1451,0.05,9.380342142037764
71050,1461,0.05,-0.032999556986319144
71550,1471,0.05,4.316338571292931
72050,1481,0.05,-0.888678012204192
72550,1491,0.05,-4.220390547679713
73050,1501,0.05,39.567872762848545
73550,1511,0.05,1.9625643358755531
74050,1521,0.05,0.8705193403992628
74550,1531,0.05,2.803184581804138
75050,1541,0.05,11.528458950025168
75550,1551,0.05,14.111099300796008
76050,1561,0.05,0.8952672748607914
76550,1571,0.05,4.112708084371392
77050,1581,0.05,27.853409703707115
77550,1591,0.05,27.538279904015354
78050,1601,0.05,4.760904531564375
78550,1611,0.05,1.4117407057131346
79050,1621,0.05,6.728420547915204
79550,1631,0.05,13.203616114746557
80050,1641,0.05,4.983455771472467
80550,1661,0.05,16.345808799326257
81050,1671,0.05,-1.7132788436303863
81550,1681,0.05,-1.9302253638734188
82050,1691,0.05,1.4291409434223912
82550,1701,0.05,-0.30725732180431964
83050,1711,0.05,3.095210136357168
83550,1721,0.05,9.825932687257467
84050,1731,0.05,17.67035340868202
84550,1741,0.05,9.925695858025552
85050,1751,0.05,5.184962150509226
85550,1761,0.05,6.265457415958034
86050,1771,0.05,26.941435624223544
86550,1781,0.05,1.8916978187254696
87050,1791,0.05,20.240241760457177
87550,1801,0.05,12.782457138124581
88050,1811,0.05,-2.8871408247667008
88550,1821,0.05,18.10391369236679
89050,1831,0.05,24.48875822960663
89550,1841,0.05,10.401509149297658
90050,1851,0.05,9.069194504607188
90550,1861,0.05,26.65016923763868
91050,1871,0.05,-4.801964506996815
91550,1881,0.05,7.476462861780935
92050,1891,0.05,-0.43667538162033454
92550,1901,0.05,4.012570712068019
93050,1911,0.05,1.6826809185185556
93550,1921,0.05,-3.5778818348070636
94050,1931,0.05,13.278346423814302
94550,1941,0.05,4.9214728421863265
95050,1951,0.05,35.14103075877479
95550,1961,0.05,6.884730813578484
96050,1971,0.05,2.641960871766623
96550,1981,0.05,22.948367411136612
97050,1991,0.05,24.052747164521666
97550,2001,0.05,3.146781939640095
98050,2011,0.05,17.028470241309005
98550,2021,0.05,8.438110743723467
99050,2031,0.05,10.893724272905636
99550,2041,0.05,39.054523987845315
100050,2051,0.05,-2.037570271707413
100550,2071,0.05,8.343582574721678
101050,2081,0.05,1.8500353467863568
101550,2091,0.05,19.59265348019832
102050,2101,0.05,12.379444915373588
102550,2111,0.05,12.183903258586005
103050,2121,0.05,5.332459999803864
103550,2131,0.05,-0.5101188418934374
104050,2141,0.05,29.227766100319325
104550,2151,0.05,7.371376865175495
105050,2161,0.05,21.70550871092501
105550,2171,0.05,8.211015080127662
106050,2181,0.05,1.4613631347831992
106550,2191,0.05,-1.8783409416042118
107050,2201,0.05,50.12234161371229
107550,2211,0.05,0.6640843798045718
108050,2221,0.05,2.9503726122513303
108550,2231,0.05,11.013938064348501
109050,2241,0.05,3.301857046759029
109550,2251,0.05,-1.4692918660373309
110050,2261,0.05,24.945182890064714
110550,2271,0.05,2.94748998134915
111050,2281,0.05,-1.4035187995855531
111550,2291,0.05,16.168922819775815
112050,2301,0.05,1.8146174817625784
112550,2311,0.05,-0.4674356406936718
113050,2321,0.05,22.33032138556381
113550,2331,0.05,24.251659589628073
114050,2341,0.05,13.543145069566199
114550,2351,0.05,24.399255536033063
115050,2361,0.05,19.37049044586339
115550,2371,0.05,10.014037205812562
116050,2381,0.05,40.501205155439976
116550,2391,0.05,37.273583667935334
117050,2401,0.05,7.593912672244232
117550,2411,0.05,9.195924178196188
118050,2421,0.05,27.319093800756324
118550,2431,0.05,18.411902529519367
119050,2441,0.05,5.974591536181803
119550,2451,0.05,8.921314500625533
120050,2461,0.05,1.7838618827876216
120550,2481,0.05,14.737452176664982
121050,2491,0.05,2.0673659293596303
121550,2501,0.05,1.8891497953705125
122050,2511,0.05,0.25176371605350445
122550,2521,0.05,1.9454122838021928
123050,2531,0.05,8.193907807868822
123550,2541,0.05,2.3306717200018574
124050,2551,0.05,80.60649107726626
124550,2561,0.05,12.578615851659638
125050,2571,0.05,3.734497084024371
125550,2581,0.05,36.220740545743816
126050,2591,0.05,6.661246711186507
126550,2601,0.05,33.019515289327316
127050,2611,0.05,-6.621526002696953
127550,2621,0.05,0.2610333964111111
128050,2631,0.05,13.740578501267844
128550,2641,0.05,33.48989891162142
129050,2651,0.05,15.280686129116823
129550,2661,0.05,23.042696120993607
130050,2671,0.05,17.92396697058853
130550,2681,0.05,18.598908800480764
131050,2691,0.05,11.50787321884107
131550,2701,0.05,4.510461928026841
132050,2711,0.05,20.815472029930923
132550,2721,0.05,11.847414819788613
133050,2731,0.05,20.65771137820885
133550,2741,0.05,6.049361092094783
134050,2751,0.05,50.53403924990191
134550,2761,0.05,2.1718076227184544
135050,2771,0.05,2.9280689798034194
135550,2781,0.05,-0.16101225283180567
136050,2791,0.05,17.743547645387583
136550,2801,0.05,5.2683724173820625
137050,2811,0.05,17.45914325891881
137550,2821,0.05,25.85785341759848
138050,2831,0.05,67.66041901534116
138550,2841,0.05,29.31852770294334
139050,2851,0.05,2.2162497224519058
139550,2861,0.05,11.798732932391527
140050,2871,0.05,11.2012986941967
140550,2891,0.05,34.25721002320868
141050,2901,0.05,35.34973787039508
141550,2911,0.05,36.65125019799294
142050,2921,0.05,17.52066450400523
142550,2931,0.05,4.424777613571572
143050,2941,0.05,1.595987144673545
143550,2951,0.05,26.46884228929414
144050,2961,0.05,37.53442670561432
144550,2971,0.05,8.123090010277393
145050,2981,0.05,27.42908047177779
145550,2991,0.05,1.8380775610917661
146050,3001,0.05,16.697330385498475
146550,3011,0.05,2.054509953490431
147050,3021,0.05,18.218340972025405
147550,3031,0.05,6.5788425028485955
148050,3041,0.05,-0.3641062696528888
148550,3051,0.05,32.52934385718583
149050,3061,0.05,7.282825317960279
149550,3071,0.05,2.5309131057592738
150050,3081,0.05,29.76391221195505
150550,3091,0.05,19.956941083151072
151050,3101,0.05,0.955471045546948
151550,3111,0.05,2.31215156526272
152050,3121,0.05,1.870360012238351
152550,3131,0.05,8.46293486645665
153050,3141,0.05,8.349939136989713
153550,3151,0.05,38.02904280681885
154050,3161,0.05,48.164708612275426
154550,3171,0.05,20.32027403972882
155050,3181,0.05,1.8169361569440914
155550,3191,0.05,9.715926878066377
156050,3201,0.05,9.630287692939229
156550,3211,0.05,-0.37292665434681505
157050,3221,0.05,15.905285755605204
157550,3231,0.05,12.134644057585406
158050,3241,0.05,20.99708935800156
158550,3251,0.05,5.946649931887078
159050,3261,0.05,14.171641174944499
159550,3271,0.05,5.129699304899665
160050,3281,0.05,17.358700315719418
160550,3301,0.05,2.0970853025927187
161050,3311,0.05,41.634281511762204
161550,3321,0.05,8.05744007931714
162050,3331,0.05,1.8313809554889682
162550,3341,0.05,84.62840705675208
163050,3351,0.05,2.617478021769455
163550,3361,0.05,34.47708928697214
164050,3371,0.05,1.8643496928078764
