t_env,loss,grad_norm,q_taken_mean
2500,0.38796037435531616,7.0292025,0.24247421875
3000,0.14042282104492188,0.1837413,0.40826552734375
3500,0.14788596332073212,0.38370162,0.4244017578125
4000,0.1534363180398941,0.23091683,0.41755377604166666
4500,0.21963371336460114,4.295702,0.37085367838541666
5000,0.1528014838695526,0.66731584,0.43114912109375
5500,0.14189596474170685,0.6445329,0.44177493489583336
6000,0.15609829127788544,1.750737,0.45566803385416665
6500,0.1587715893983841,1.2336713,0.5184596354166666
7000,0.1492074877023697,0.5195868,0.5076245768229166
7500,0.16738271713256836,1.9236581,0.49452220052083334
8000,0.2053011953830719,2.2899141,0.5540865234375
8500,0.23222412168979645,1.6096939,0.5508185546875
9000,0.15429635345935822,0.23023842,0.5694572916666667
9500,0.19469568133354187,0.7231176,0.5918779296875
10000,0.21446414291858673,2.5306487,0.6422777994791666
10500,0.23840229213237762,1.8485878,0.6628322916666667
11000,0.2182272970676422,0.277528,0.6953190104166667
11500,0.23369023203849792,2.9047685,0.7442548177083333
12000,0.2564902901649475,1.7091073,0.7278444661458333
12500,0.22179827094078064,0.9700906,0.7391016927083334
13000,0.24239744246006012,0.6096986,0.7141849609375
13500,0.2763831913471222,3.2755282,0.7873926432291667
14000,0.23601488769054413,1.6549826,0.7366940755208333
14500,0.2247380167245865,1.9642318,0.730869921875
15000,0.2717896103858948,5.454712,0.8371657552083334
15500,0.24582816660404205,2.6443324,0.7438139973958333
16000,0.24271684885025024,2.977011,0.7493915364583333
16500,0.22615200281143188,2.732707,0.8491330729166666
17000,0.25700798630714417,3.1512847,0.8785549479166667
17500,0.2745078504085541,4.693628,0.9357522135416667
18000,0.25662603974342346,3.7551332,0.8909211588541667
18500,0.26103630661964417,3.7964432,0.9186152994791666
19000,0.2730925679206848,0.5694828,0.8711490234375
19500,0.24169814586639404,0.7238592,0.8783708333333333
20000,0.2101675122976303,0.4799957,0.8445845052083333
20500,0.32673051953315735,5.234908,0.7401803385416666
21000,0.24473610520362854,1.4204789,0.8587686197916666
21500,0.2376909852027893,3.5887368,0.9147255859375
22000,0.2184000462293625,0.9363397,0.86345703125
22500,0.24601244926452637,1.7375973,0.858389453125
23000,0.304805189371109,5.6947126,0.7118026692708334
23500,0.20766420662403107,1.7300078,0.8150797526041667
24000,0.23937128484249115,0.48123065,0.8530470052083333
24500,0.2365463376045227,1.2129664,0.8229915364583333
25000,0.26547127962112427,2.5153494,0.8545020833333333
25500,0.2117496132850647,3.0172703,0.8219723958333334
26000,0.2283424735069275,0.34668693,0.7891751953125
26500,0.23089954257011414,2.4756315,0.746389453125
27000,0.20145440101623535,2.6084664,0.7028654947916667
27500,0.21321190893650055,2.4296494,0.7281930338541667
28000,0.2448754459619522,1.1801876,0.8311694661458333
28500,0.2535906136035919,3.875488,0.8577759114583333
29000,0.19123920798301697,0.3768615,0.7848772786458333
29500,0.23907746374607086,4.237023,0.7410893229166666
30000,0.2013585865497589,1.6819347,0.7501287760416666
30500,0.20628812909126282,1.0494998,0.7315772786458333
31000,0.3114234507083893,6.1794996,0.67493671875
31500,0.193052276968956,0.41259676,0.7531697265625
32000,0.1846267282962799,0.70574963,0.7867160807291667
32500,0.2276335507631302,2.1110013,0.844350390625
33000,0.28061527013778687,5.4417467,0.9091876302083334
33500,0.17817212641239166,0.56976867,0.7776122395833334
34000,0.19053271412849426,1.008848,0.7577657552083333
34500,0.199270561337471,0.83344734,0.8276878255208333
35000,0.22926995158195496,4.2618494,0.9018721354166667
35500,0.2534804344177246,2.725601,0.8899684244791667
36000,0.23139303922653198,3.2302432,0.9100936197916667
36500,0.19664479792118073,0.91778076,0.8394081380208334
37000,0.24996355175971985,4.534314,0.8825884114583333
37500,0.20429247617721558,2.0080342,0.8823610677083333
38000,0.20809973776340485,1.0375378,0.8434270182291667
38500,0.33231624960899353,5.576862,0.82012421875
39000,0.23564110696315765,2.8753796,0.7997802734375
39500,0.24084533751010895,2.0565848,0.848084765625
40000,0.1856059581041336,0.5264731,0.840647265625
40500,0.2172633558511734,2.470813,0.8994032552083333
41000,0.20814868807792664,2.1599457,0.8830936848958333
41500,0.21721892058849335,1.6239731,0.9139871744791667
42000,0.2268691211938858,1.6801387,0.8508997395833333
42500,0.2212911695241928,3.101167,0.8006723307291667
43000,0.21063818037509918,2.3037343,0.8388889322916666
43500,0.22572866082191467,4.3594894,0.8800376953125
44000,0.2628030776977539,1.8183483,0.9037698567708333
44500,0.16219812631607056,0.71362156,0.7514020833333334
45000,0.20521628856658936,1.7143563,0.8319716796875
45500,0.3197607696056366,6.6475973,0.7551434244791667
46000,0.2044021487236023,1.016445,0.8550361328125
46500,0.23646163940429688,2.589885,0.8681459635416666
47000,0.223312646150589,1.0087776,0.8269735026041667
47500,0.1794787049293518,2.0018077,0.8151595703125
48000,0.22797583043575287,1.0228776,0.8008118489583333
48500,0.27837222814559937,4.365818,0.8860353515625
49000,0.22718991339206696,2.3095348,0.8092288411458334
49500,0.2517610788345337,4.068681,0.8725664713541667
50000,0.25315433740615845,4.6361055,0.8922348958333334
50500,0.19431699812412262,0.5303088,0.7933211588541667
51000,0.24069136381149292,2.4332972,0.8090046223958334
51500,0.18572476506233215,1.3148448,0.7882155598958334
52000,0.2703132927417755,5.123776,0.6993399739583334
52500,0.2287885993719101,2.6580436,0.7660477864583334
53000,0.2122233361005783,1.8841037,0.8407848958333334
53500,0.19668598473072052,2.0380218,0.814805859375
54000,0.21208979189395905,0.6178659,0.8015734375
54500,0.22150583565235138,3.7757137,0.8545264973958333
55000,0.19459518790245056,2.5522058,0.8219217447916667
55500,0.23041245341300964,3.5862575,0.9093768229166667
