t_env,loss,td_error,grad_norm,q_taken_mean,target_mean
2891,53.1506462097168,6.439418670010377,190.46068,0.2795169984704687,0.9060902234304739
3450,36.226959228515625,4.927095122820255,58.140347,0.9359724099807176,1.1604942152917506
3970,28.586881637573242,4.462447036159494,174.03394,0.7284040940915301,1.1352116152237022
4495,14.663960456848145,2.879488691531577,70.12389,1.0726204987757515,1.1451672524062817
5029,9.039048194885254,2.14141178652237,76.007,1.0877199933828552,1.110493777749317
5538,7.159664154052734,1.823054437605219,76.81069,1.1154567813552188,1.1152260890151515
6083,23.082735061645508,3.6478079011913103,296.33557,1.1444444064251926,1.4638495313594955
6636,17.675554275512695,3.621864666005291,453.8882,1.1199039627425045,1.4616283619929453
7168,16.75204086303711,3.6606692315745395,494.09235,1.0823389080820771,1.4318787950167504
7670,6.151659965515137,1.5675850675553138,130.76695,1.4981845926278563,1.466568904153065
8209,10.87905216217041,2.8809131761960853,395.10608,1.218720550924248,1.4839603060438564
8728,22.544784545898438,3.920339767210462,655.2482,1.7325891685619315,2.095513006254374
9304,24.690961837768555,4.472408904975168,800.8738,1.6276677234835049,2.0545471299663003
9846,7.84148645401001,1.6683909223189233,164.11511,2.057921014556296,2.0353384777271133
10356,6.640304088592529,1.532458898147337,114.04295,2.096132484013665,2.072319414637351
10904,6.023653507232666,1.4572983040807876,113.28965,2.132690582443872,2.1045072115384613
11444,27.318628311157227,4.19086384233509,1139.0996,3.0206357338017176,2.743153237217018
11985,16.26481819152832,2.833180655420354,709.63727,2.8268141592920353,2.657682798672566
12497,12.115528106689453,2.080877977865052,371.92355,2.746364388278718,2.6633141654663306
13011,10.227195739746094,1.8223247499650708,236.44897,2.767420070324143,2.7294936428837557
13533,9.210230827331543,1.747515627912938,261.2838,2.7951298587807605,2.7397231543624163
14064,27.762306213378906,4.250825343704776,1350.8582,3.033472492311867,2.7313133140376267
14585,25.35511016845703,4.094455948795181,1069.642,2.4267302163198248,2.8099477455275648
15123,12.687440872192383,2.1962908354892883,483.68784,2.9291765954066813,2.820739719498911
15673,9.581656455993652,1.7455334183732434,274.2451,2.757179756841716,2.6991621209319527
16208,29.211694717407227,4.878255208333333,1365.5327,2.3037639122708566,2.77438710016835
16722,19.087411880493164,2.8089300887462234,768.6169,3.038786348187311,2.8759157854984894
