t_env,loss,td_error,grad_norm,q_taken_mean,target_mean
3049,0.5937579274177551,0.5918187187397508,1.5283736,0.0065687160172905055,0.0653565974499836
3568,0.2277037799358368,0.45735896152138994,0.3255174,0.09492445098495096,0.10181336790877579
4119,0.1033032163977623,0.24477156613985482,0.2455537,0.09591895784098582,0.10101038941171506
4642,0.13168908655643463,0.2977598131369165,1.3504462,0.07614001633382643,0.10029154339250493
5154,0.07527119666337967,0.195803211531721,0.37694532,0.10473214872502629,0.10220463519759902
5715,0.06670396775007248,0.18073483510480312,0.45726353,0.0945360234215886,0.10238140699253225
6220,0.1458410769701004,0.2767484295144804,0.7193022,0.14953444420783646,0.1583335684625213
6773,0.1896669864654541,0.3492410145983903,3.759752,0.12459051104632063,0.1574248393355782
7276,0.08164653927087784,0.1659233049531907,0.40089622,0.16300343905235,0.16418132940867405
7807,0.07075528800487518,0.15100404005373996,0.56517386,0.15710661700454387,0.16357852641121987
8323,0.0802353173494339,0.17846968246804448,1.6980327,0.14215579089890437,0.15640836394007304
8848,0.5801149606704712,0.5708701333318678,7.119314,0.23199618580724587,0.20603828207439326
9358,0.13374389708042145,0.24786274550599202,1.7247192,0.18119611351531292,0.2002753490138149
9871,0.1171867772936821,0.19850935249033733,2.4157546,0.2128744564739986,0.20486208713984538
10417,0.08777700364589691,0.15975492391600146,1.2923616,0.20885771952104498,0.20548734579100145
10948,0.07629905641078949,0.14306643870471916,1.4891617,0.18706541832834828,0.1975972862662014
11461,0.08081378787755966,0.16974222244924295,1.8677425,0.21117214384033034,0.20328764839986235
12003,0.20033900439739227,0.3066539417613636,2.3777838,0.21575549081008955,0.24062906228477962
12525,0.14252136647701263,0.22983526979547533,2.8839245,0.23058569469835466,0.250145052559415
13030,0.11911260336637497,0.20174418220893883,2.8956397,0.22038978011997296,0.23776318012842176
13561,0.08286754786968231,0.12195355389569257,0.6133507,0.23267015941722974,0.23830906883445946
14113,0.09105557203292847,0.15031805314080562,2.1320925,0.2317777953395954,0.2433905346820809
14662,0.40854477882385254,0.4990137664827772,8.02294,0.24013074094007894,0.28801018119842126
15217,0.1479487121105194,0.20971442595554463,2.5532007,0.24735492536089237,0.26510226993110236
15788,0.19224420189857483,0.2630336825347346,5.1648254,0.287889650872818,0.27383742095653724
16317,0.10790210217237473,0.1424240733514369,1.2181604,0.2729782650530277,0.2731997305850154
16852,0.09851812571287155,0.13284239893547545,1.3023537,0.2709968216649251,0.27904415926506443
17385,0.10644406080245972,0.1785034679975666,2.8918643,0.29102909942793714,0.2831733478483607
17899,0.3268241882324219,0.3443499760370473,5.9090514,0.3188913236788618,0.3171155533998522
18427,0.18260368704795837,0.23282453204991468,3.7022748,0.2776430247440273,0.29817651450511945
18933,0.15408578515052795,0.19627587109773734,3.5707374,0.2877105307927867,0.30422863856753996
19467,0.1468939334154129,0.20473966468779659,4.003215,0.30591901297057894,0.29698473584308765
19984,0.15580809116363525,0.21965019238768718,5.298028,0.28783558652246255,0.30774391638935106
20507,0.55680251121521,0.5019633908394711,9.405659,0.291738000083696,0.3381841626213592
21030,0.36643561720848083,0.4189320982879538,8.3866625,0.2903502990924092,0.33086350041254126
21566,0.22548514604568481,0.2652253865700692,4.5160413,0.3182923605103806,0.3418333153114187
22141,0.19532151520252228,0.22554254203894133,4.5418615,0.34111837807653406,0.33575833403573835
22709,0.2578023374080658,0.3097727673681328,7.4332323,0.3591719329288844,0.3406168636248736
23254,0.14634326100349426,0.180389928817749,3.2497668,0.31566996256510416,0.3296881612141927
23785,0.1276361346244812,0.1613031009872206,2.0069368,0.34116982043063776,0.3390925737590401
24340,0.12073264271020889,0.17283281465286282,2.9071045,0.32262134970146966,0.31643567245866505
24937,0.33661702275276184,0.37828961403180156,6.275297,0.34461806422743924,0.3796532113719614
25505,0.3839319944381714,0.41377992021276594,12.016077,0.34272181589834516,0.3826054331306991
26007,0.2759208083152771,0.29658884293126914,6.739302,0.3841867982306907,0.37499473673018036
26586,0.1700981855392456,0.19469486065764927,2.9868026,0.33211952930659205,0.3466652576958955
27121,0.15135756134986877,0.17402675471230158,1.8613772,0.35297901785714286,0.3533251736111111
27678,0.1520264893770218,0.1742644408978583,2.1909633,0.35625653830313014,0.3675092926276771
28235,0.16178862750530243,0.21143912073136598,4.211328,0.37211267394433784,0.3637196847008957
28750,0.18761758506298065,0.24455079340764083,7.1992617,0.3422781960006225,0.3645076641767818
29264,0.5280187726020813,0.46532419735623387,9.693146,0.34518582373550255,0.38819975233569587
29852,0.3992825150489807,0.3935619891574489,9.375591,0.36354496289554744,0.35255504410529265
30395,0.28539127111434937,0.3112830431160598,6.7452617,0.3554558984882965,0.3831733582574772
30990,0.2224058210849762,0.26110601675324197,5.899954,0.34636213343648686,0.36898734526967286
31586,0.23099321126937866,0.27540231235114615,6.89308,0.3414368813262876,0.3666062025528431
32192,0.20633110404014587,0.257792745437555,5.929443,0.3747539669451774,0.3624837840809147
32774,0.17390596866607666,0.22169665158262178,5.3134346,0.3411011863101904,0.35984873670212764
33292,0.21821162104606628,0.27910494942196534,8.568208,0.3493376535404624,0.37544474801300576
33920,0.18295763432979584,0.22820657617759518,5.1047206,0.39367746806866255,0.38394565571103156
34535,0.12904030084609985,0.16332796496321408,1.8348898,0.3696470625360646,0.37866578909405657
35118,0.4294334352016449,0.42590698940457616,8.392151,0.38198347308892355,0.3760624674986999
35648,0.43161460757255554,0.42215867677440533,9.463906,0.4346544833178869,0.4264357429718876
36148,0.3751276433467865,0.3743514594681766,10.237573,0.4104358694094037,0.3977686890768349
36770,0.33228468894958496,0.34686779047818794,8.577905,0.4323921789200732,0.42049253546369736
37348,0.3041585385799408,0.3324346561860941,8.5669985,0.4273106102103418,0.41380126168565584
37879,0.23469482362270355,0.2721459640616087,6.1824617,0.4222120115516258,0.4130818151026811
38455,0.2764555811882019,0.3092201248706004,8.731693,0.4367402857882283,0.4217199053534457
38991,0.24222584068775177,0.297696433533751,8.161679,0.3606304735920237,0.38775359572891405
39512,0.18151183426380157,0.21501474515421617,4.1232615,0.4136586994199208,0.4082289898132428
40080,0.1571584790945053,0.2003107058726328,4.0965424,0.39992160600098375,0.3947192418839154
40763,0.16876505315303802,0.21579843391171216,4.621043,0.38134473079867315,0.398484626180148
41473,0.15215454995632172,0.1825245819721458,2.8119776,0.4017482376203576,0.41288033012379644
41997,0.1852496862411499,0.23938010527857329,6.389865,0.40379348639677165,0.39130739878937776
42630,0.23023612797260284,0.2986581801347646,9.492459,0.3885774478330658,0.4163884012172285
43381,0.2312341034412384,0.2924121591150255,8.911527,0.3834069927843803,0.4107319521080928
44081,0.3927805721759796,0.4054464067465167,7.726325,0.41537605414324125,0.4112767355169885
44628,0.31006720662117004,0.3497746329652912,8.542156,0.374477286159467,0.40537334784010315
45136,0.31733155250549316,0.3542934263296727,8.749327,0.40596085002153315,0.3946365606158484
45902,0.2822134494781494,0.31295094348920427,7.542868,0.4400936666060165,0.43228685255943716
46484,0.28818249702453613,0.3210778584317585,8.278524,0.3803105725065617,0.40914677657480314
47005,0.3205457925796509,0.3395311465231788,10.278109,0.41552433774834435,0.39942173013245036
47630,0.23940105736255646,0.28126853475765307,6.699209,0.44211491549744897,0.4321040338010204
48271,0.307193398475647,0.35821354291806823,11.457195,0.39178692635752044,0.42510485493753003
48993,0.22518247365951538,0.2811086206298557,7.719915,0.41601453246392894,0.4403324778024417
49554,0.2045859396457672,0.24530828775718888,6.1297665,0.441520977937531,0.43195293133366386
50108,0.18954870104789734,0.2424134657766555,5.9442115,0.392704622878317,0.41258303699497967
50659,0.23174387216567993,0.28929865970881596,9.615299,0.46236335666023165,0.44430300836550835
51311,0.2633477747440338,0.32746000542299347,12.022911,0.43578057212581345,0.4663189059110629
52015,0.22389930486679077,0.2784172182696926,8.624845,0.47393041546589815,0.45737316882804996
52731,0.21365445852279663,0.276565245808366,8.796057,0.4123334869785665,0.4368091005992164
53390,0.20998859405517578,0.27261856108501925,9.28554,0.4276684730250482,0.45191531189788053
54162,0.5260337591171265,0.4827769203014753,15.66516,0.455834803292709,0.5003539261278598
54854,0.3663148581981659,0.3924929327713816,9.362687,0.49047395833333335,0.4835843270285088
55457,0.36978548765182495,0.3996924660422585,10.787934,0.4230336692116477,0.4591274562026515
56073,0.3185703158378601,0.3347598153516511,6.9579988,0.4683632940509201,0.46207099193345097
56573,0.3471681773662567,0.3906163961175089,11.723178,0.46772050396914133,0.5029361163908765
57082,0.2598734200000763,0.2897316261574074,6.365807,0.4547915163540164,0.44851558742183745
57647,0.2167537957429886,0.25611248808054743,4.953571,0.40254147268341933,0.42154086969934934
58294,0.2801910638809204,0.31784159669538786,10.846477,0.4988784917604502,0.4816368883139068
58907,0.29038867354393005,0.3367316402331996,11.467493,0.4595204676529589,0.48878504262788364
59408,0.31880876421928406,0.378703903987966,15.538332,0.46074720638798405,0.4955464508686211
59987,0.2724617123603821,0.3148245414364255,9.94277,0.5173507967738334,0.4998624134851529
60651,0.22031182050704956,0.2669349376016969,7.291541,0.392077740004649,0.4146028373430962
61171,0.19333966076374054,0.23746550245379736,6.4310603,0.48190189407870543,0.49874931040823833
61731,0.21696855127811432,0.28141929832001406,8.720462,0.46069046542018494,0.484312393194612
62535,0.236907497048378,0.313407890200928,11.026464,0.4552186569777622,0.4832637672911924
63128,0.1956568956375122,0.2579814329224337,6.28149,0.41128380911188006,0.4327489907727797
64050,0.17382049560546875,0.23439383891091417,6.513841,0.46572116954291043,0.48468213619402983
64550,0.19351832568645477,0.2523789824695122,7.497919,0.511723231707317,0.498927256097561
65448,0.216110497713089,0.27072692701079387,8.600612,0.5156255595901313,0.49920118508754474
66115,0.20177556574344635,0.2541320674519032,7.2333884,0.5321400496483244,0.5182720702316922
66795,0.1842002421617508,0.2356586714278143,5.9351344,0.5309650598897604,0.5214926727793089
67350,0.3807191252708435,0.3938203071330433,7.6892304,0.4994237677467369,0.49813065319441263
68184,0.39725738763809204,0.4120976606705017,11.579051,0.5406279470011317,0.5277853286495662
68770,0.3861251771450043,0.40321217358836,11.639044,0.5499847032183465,0.5351899450761226
