t_env,loss,grad_norm,q_taken_mean
2500,0.37699800729751587,5.9297147,0.17889119466145834
3000,0.21319572627544403,0.5001765,0.3637326171875
3500,0.20674316585063934,0.27366474,0.38499720052083336
4000,0.15581001341342926,0.74187547,0.35783756510416664
4500,0.1599804162979126,0.7552268,0.3376654947916667
5000,0.1984015703201294,2.0793936,0.33914619140625
5500,0.22480560839176178,2.3398528,0.38577057291666667
6000,0.17991973459720612,1.011604,0.41815693359375
6500,0.1737942397594452,1.8782402,0.3823657877604167
7000,0.2093680202960968,1.1859822,0.42758922526041665
7500,0.19292721152305603,0.872708,0.43801246744791666
8000,0.2013811618089676,0.9079161,0.49415423177083334
8500,0.18361055850982666,1.221179,0.5491056640625
9000,0.21926693618297577,1.9325017,0.5939408854166667
9500,0.22173556685447693,2.4201286,0.5857686848958333
10000,0.22119365632534027,0.45070836,0.5724673828125
10500,0.2546554207801819,1.948142,0.5826421875
11000,0.2801378667354584,2.2110622,0.6241032552083333
11500,0.2347441464662552,2.6893344,0.5898699869791667
12000,0.2105797827243805,1.4508437,0.5669056640625
12500,0.23078051209449768,2.1623843,0.611909375
13000,0.24172525107860565,1.0486957,0.6281197916666666
13500,0.2351037561893463,2.7305539,0.5994799479166667
14000,0.2282199263572693,1.3743113,0.659998046875
14500,0.20610585808753967,1.0372363,0.6499992838541667
15000,0.22980986535549164,0.6949185,0.6578188802083333
15500,0.24227143824100494,0.9771804,0.7423642578125
16000,0.25667625665664673,2.7088928,0.687031640625
16500,0.22062207758426666,2.4412882,0.6561243489583334
17000,0.22419896721839905,1.4424441,0.773337109375
17500,0.21407055854797363,2.3805268,0.7567897135416667
18000,0.26443928480148315,0.9284738,0.8214585286458334
18500,0.30791348218917847,4.1647587,0.6869902994791667
19000,0.26003119349479675,0.8732264,0.7986879557291666
19500,0.24799838662147522,2.8075893,0.8555485677083333
20000,0.224222332239151,1.7645214,0.7954909505208333
20500,0.4296654760837555,7.5827613,0.6953288411458334
21000,0.24855227768421173,0.554558,0.8526147786458333
21500,0.23396514356136322,1.3100121,0.818309375
22000,0.2211950123310089,3.3663926,0.7254298828125
22500,0.25102168321609497,1.9645879,0.7846660807291667
23000,0.30455321073532104,5.1541605,0.7473285807291666
23500,0.2835972309112549,4.692112,0.8384511067708333
